bill_id,term,session,title,summary,commem
A5734,2024_2025,2024_2025,Health care professionals-prov gross income tax deduction for certain wages,Provides gross income tax deduction for certain wages of qualified health care professionals employed by health care entities.,0
A5735,2024_2025,2024_2025,"Mandatory gratuity-req restaurant disclose to patrons, failure unlawful practice",Requires restaurant to disclose mandatory gratuity to patrons.*,0
A5736,2024_2025,2024_2025,Energy Bill Watch program-update certain notification requirements,"Updates certain notification requirements in ""Energy Bill Watch"" program.",0
A5737,2024_2025,2024_2025,"Stolen property, aggregation of value-concerns multiple crim episodes w/in 2 yr",Allows aggregation of value of stolen property across multiple criminal episodes or transactions within a two-year period.,0
A5738,2024_2025,2024_2025,Local government property-proh naming after foreign terrorist organization,Prohibits local government from naming its property after foreign terrorist organization.,0
A5739,2024_2025,2024_2025,Passaic Valley Sewerage Commissioners-maintain minutes of meetings,Requires Passaic Valley Sewerage Commissioners to maintain minutes of meetings; provides Governor veto over minutes.,0
A5740,2024_2025,2024_2025,Domestic violence risk assessment & assistance-req law enforce officer conduct,Requires law enforcement officer to conduct domestic violence risk assessment and provide assistance; requires court to consider risk assessment.,0
A5741,2024_2025,2024_2025,"School facilities projects, certain-include solar energy componets",Requires certain school facilities projects constructed by SDA to include solar energy component.,0
A5742,2024_2025,2024_2025,Solar energy generation-estab pilot program on roadside right-of-way areas,Establishes pilot program for solar energy generation in roadside right-of-way.*,0
A5743,2024_2025,2024_2025,Solar energy incentive program-establish targets for roadside solar projects,Establishes targets for roadside solar projects in State's solar energy incentive program.,0
A5744,2024_2025,2024_2025,"Real estate development, planned-limit increase, association dues for unit owner",Limits increase in association dues for unit owners in association of planned real estate development to 10 percent under certain circumstances.,0
A5745,2024_2025,2024_2025,Organic waste-require large organic waste generators separate and recycle,Requires large organic waste generators to separate and recycle organic waste.,0
A5746,2024_2025,2024_2025,Domestic violence cases-impose civil monetary penalties for frivolous litigation,Imposes civil monetary penalties for frivolous litigation in domestic violence cases.,0
A5747,2024_2025,2024_2025,Residental tenant-limit increases to certain recurring fees charged,Limits increases to certain recurring fees charged to residential tenant.,0
A5748,2024_2025,2024_2025,Physicians diagnosed w/ post-traumatic stress disorder-req continued employment,Requires continued employment for physicians diagnosed with post-traumatic stress disorder under certain conditions.,0
A5749,2024_2025,2024_2025,"Dylexia, suspected-require health insurers provide coverage for testing",Requires health insurers to provide coverage for testing for suspected dyslexia.,0
A5750,2024_2025,2024_2025,"Antwan's Law-reallocate fines incurred for violations, law enforcement purposes","Reallocates fines incurred for violations of ""Antwan's Law"" to local municipality for law enforcement purposes.",0
A5751,2024_2025,2024_2025,Children's Partial Hospitalization Pilot Program-directs DHS to establish,Directs DHS to establish Children's Partial Hospitalization Pilot Program.,0
A5752,2024_2025,2024_2025,Outdoor firing ranges-municipalities adopt certain zoning ordinances,Allows municipalities to adopt certain zoning ordinances pertaining to outdoor firing ranges.,0
A5753,2024_2025,2024_2025,Renters whose rent exceeds 35% of gross income-allow gross income tax credits,Allows gross income tax credits to certain renters whose rent exceeds 35 percent of gross income.,0
A5754,2024_2025,2024_2025,Red Tape Review Task Force-establish,Establishes Red Tape Review Task Force.,0
A5755,2024_2025,2024_2025,"Municipality's public access plan-include cert info, beach costs & revenues",Requires certain municipalities to include certain information concerning beach costs and revenues in municipality's public access plan.,0
A5756,2024_2025,2024_2025,"Lambda Theta Phi Latin Fraternity, Inc. license plates-authorize creation","Authorizes creation of Lambda Theta Phi Latin Fraternity, Inc. license plates.",0
A5757,2024_2025,2024_2025,Rent payments-prohibit residential landlord from imposing certain surcharges,Prohibits residential landlord from imposing certain surcharges for rent payments.,0
A5758,2024_2025,2024_2025,"Lambda Theta Alpha Sorority, Inc. license plates-authorize creation","Authorizes creation of Lambda Theta Alpha Latin Sorority, Inc. license plates.",0
A5759,2024_2025,2024_2025,Tariffs-require disclosure of portion of retail price attributable,Requires disclosure of portion of retail price attributable to tariffs.,0
A5760,2024_2025,2024_2025,"Low Emission Vehicle program-adopt rules & regulations, manufacturers comply",Requires DEP to adopt rules and regulations establishing alternative provisions by which vehicle manufacturers may comply with Low Emission Vehicle program.,0
A5761,2024_2025,2024_2025,"Contested child custody cases, certain-clarifies procedures",Clarifies procedures in certain contested child custody cases.,0
A5762,2024_2025,2024_2025,Passenger advisory committees-create certain public meeting requirements,Creates certain public meeting requirements for passenger advisory committees.,0
A5763,2024_2025,2024_2025,"NJT motorbus operators, certain-concerns training curriculum",Concerns training curriculum for certain NJT motorbus operators.,0
A5764,2024_2025,2024_2025,Access Link paratransit vehicle operators-announce stops for passengers,Requires Access Link paratransit vehicle operators to announce stops for passengers.,0
A5765,2024_2025,2024_2025,Cannabis-make certain changes related to application & licensing for sale,"Makes certain changes related to application and licensing for sale of cannabis, Cannabis Regulatory Commission activity, municipal ordinances, and alternative treatment centers.",0
A5766,2024_2025,2024_2025,Hazelnut-designate as State nut in New Jersey,Designates hazelnut as State nut of New Jersey.,0
A5767,2024_2025,2024_2025,Fire alarm/burglar alarm/locksmith professionals-estab continuing education req,"Establishes continuing education requirements for fire alarm, burglar alarm, and locksmith professionals.",0
A5768,2024_2025,2024_2025,Community solar program-require BPU revise targets,Requires BPU to revise community solar program targets.,0
A5769,2024_2025,2024_2025,Ease of Doing Government Business Act-simplify proc & expedite transactions,"""Ease of Doing Government Business Act;"" requires State and local government entities to simplify procedures and expedite government transactions.",0
A5770,2024_2025,2024_2025,"St aid growth limit-prohibit application, cert school dist in 2025-2026 sch yr",Prohibits application of State aid growth limit on certain school districts in 2025-2026 school year.,0
A5771,2024_2025,2024_2025,"Sex offender obligation, register-req victim notification concerning termination",Requires victim notification concerning termination of sex offender's obligation to register and requires court to enter or continue restraining order for victim of sex offense under certain circumstances.,0
A5772,2024_2025,2024_2025,Uniform Electronic Wills Act-authorizes electronic wills,"The ""Uniform Electronic Wills Act""; authorizes electronic wills.",0
A5773,2024_2025,2024_2025,Community group homes-req certain preliminary approval prior to licensure,Requires certain preliminary approval of municipality prior to licensure of community group homes.,0
A5774,2024_2025,2024_2025,"Historic educational programs, cert nonprofit-concerns about steam locomotives",Exempts certain nonprofit historic educational programs about steam locomotive railroads from regulation as amusement parks or rides.,0
A5775,2024_2025,2024_2025,"Freedom Schools-approp annually funds collected, Social Equity Excise Fee;$3M",Appropriates $3 million annually to Freedom Schools in New Jersey using funds collected under Social Equity Excise Fee.,0
A5776,2024_2025,2024_2025,Qualified caregiver of senior parent-prov income tax credit for care & support,Provides gross income tax credit to qualified caregivers for care and support expenses incurred for qualifying senior parent.,0
A5777,2024_2025,2024_2025,Bridge Transportation Asset Management Plan Pilot Program-establish;$9.5M,Establishes Bridge Transportation Asset Management Plan Pilot Program; appropriates $9.5 million.,0
A5778,2024_2025,2024_2025,Land preservation programs-direct Garden St. Preserv. Trust perform audit;$150K,"Directs Garden State Preservation Trust to perform audit of State's land preservation programs, authorizes local governments and nonprofit organizations to utilize certain constitutionally dedicated CBT revenues for administrative expenses; appropriates $150,000.",0
A5779,2024_2025,2024_2025,Chronic Absenteeism Task Force-establish,Establishes Chronic Absenteeism Task Force.,0
A5780,2024_2025,2024_2025,"Preschool education svcs, cert-permit awarding of contracts; extend to 3 yrs",Permits awarding of contracts for certain preschool education services by resolution of board of education; extends maximum length of preschool education services contracts to three years.,0
A5782,2024_2025,2024_2025,Prescribed burn program-establish deadline for DEP implementation,"Establishes deadline for DEP implementation of prescribed burn program, and provides for establishment of prescribed burn acreage goals, schedules, calendars, training program, and mobile deployment units to provide on-site prescribed burn training and assistance.",0
A5783,2024_2025,2024_2025,Community solar energy projects-remove project capacity limit,Removes project capacity limit for community solar energy projects.,0
A5784,2024_2025,2024_2025,"Documents, certain-permit county clerk to require electronic submission",Permits county clerk to require electronic submission of certain documents.,0
A5785,2024_2025,2024_2025,"Preventive services, certain-provided on calendar year basis",Requires certain wellness visits to be covered once per year without waiting periods.*,0
A5786,2024_2025,2024_2025,Jury service-excuse person 70 years of age or older,Excuses person 70 years of age or older from jury service.,0
A5787,2024_2025,2024_2025,Municipal Property Tax Relief Fund-establish,Eliminates Energy Tax Receipts Property Tax Relief Aid and Consolidated Municipal Property Tax Relief Aid; establishes Municipal Property Tax Relief Fund.,0
A5788,2024_2025,2024_2025,"School transportation, nonpublic-excl costs from calculation of dist local share",Excludes nonpublic school transportation costs from calculation of school district local share.,0
A5789,2024_2025,2024_2025,UEZ assistance fund expenses-concerns including certain property acquisition,"Concerns UEZ assistance fund expenses by specifically including certain property acquisition under definition of ""qualified assistance fund expense.""",0
A5790,2024_2025,2024_2025,Lipedema-require health benefits coverage for treatment,Requires health benefits coverage for treatment of lipedema.,0
A5791,2024_2025,2024_2025,"PERS, Prosecutors Part-concerns retirement benefits for certain members",Permits certain members of Prosecutors Part of PERS to qualify for service retirement with 20 or more years of service.,0
A5792,2024_2025,2024_2025,"First responders-prov worker's compensation coverage, cert counseling services",Provides for workers' compensation coverage of certain counseling services for first responders and provides that certain mental health related communications are confidential.,0
A5793,2024_2025,2024_2025,Health insurance-proh carriers denying payment of claim while seeking cert info,Prohibits health insurance carriers from denying payment of claim while seeking coordination of benefits information.,0
A5794,2024_2025,2024_2025,Election-related identity theft-prohibit; upgrade to third degree crime,Prohibits election-related identity theft; upgrades dissemination of false campaign communications to third degree crime.,0
A5795,2024_2025,2024_2025,Innovation Evergreen Act-modifies certain provisions,"Modifies certain provisions of ""New Jersey Innovation Evergreen Act.""",0
A5796,2024_2025,2024_2025,Home education program-req child and parents meet annually w/ rep of school dist,Requires child in home education program and parents to meet annually with representative of resident school district.,0
A5797,2024_2025,2024_2025,Judicial orders of expungement-implement procedures & timelines for processing,Implements procedures and timelines for processing judicial orders of expungements.,0
A5798,2024_2025,2024_2025,"Energy assistance programs-require automatic enrollment, certain households",Requires automatic enrollment into utility bill payment assistance programs for certain individuals and households.*,0
A5799,2024_2025,2024_2025,Pharmacies-provide 90 days notice to municipality prior to closure,Requires pharmacies to provide 90 days notice to municipality prior to closure.,0
A5800,2024_2025,2024_2025,"State budget, fiscal year 2026-State funds $58.782B and federal funds$31.007B","Appropriates $58,782,119,000 in State funds and $31,007,261,743 in federal funds for the State budget for fiscal year 2026.",0
A5801,2024_2025,2024_2025,"Debt Defeasance & Prevention Fund-approp $247.128M, estab process for future","Appropriates $247,128,000 from ""New Jersey Debt Defeasance and Prevention Fund""; establishes process for authorizing future appropriations for debt defeasance and capital projects.",0
A5802,2024_2025,2024_2025,Longitudinal Data System-establish,Concerns Statewide Longitudinal Data System for Education and Workforce Development.*,0
A5803,2024_2025,2024_2025,"Gaming and wagering, online-modifies tax on certain forms",Modifies tax on certain forms of online gaming and wagering.,0
A5804,2024_2025,2024_2025,"Real property transfers, over $2M-modifies payer of addl fees & taxes imposed",Modifies payer of additional fees and taxes imposed on certain real property transfers; modifies fees and taxes imposed on property transfers valued over $2 million.,0
A5805,2024_2025,2024_2025,"Nicotine products, certain-modifies tax rate",Modifies tax rate on certain nicotine products.,0
A5806,2024_2025,2024_2025,Baby necessities and sunscreen-eliminate sales tax,Eliminates sales tax on baby necessities and sunscreen.,0
A5807,2024_2025,2024_2025,FY2025-make supplemental approp;$142.615M; add various provisions to Approp. Act,"Makes FY2025 supplemental appropriations of $142,615,000; adds various language provisions to FY2025 Appropriations Act.",0
A5809,2024_2025,2024_2025,Healthcare Finance Enhancement Act-concerns,"""Healthcare Finance Enhancement Act.""",0
A5810,2024_2025,2024_2025,Health insurance appeal process-promote equity,Promotes equity in health insurance appeal process.,0
A5811,2024_2025,2024_2025,,,0
A5812,2024_2025,2024_2025,"Filtered bottle-filling stations & faucets-estab grant prog, sch purch & install",Establishes grant program in DOE for public schools to purchase and install point-of-use filtered bottle-filling stations and filtered faucets.,0
A5821,2024_2025,2024_2025,Gaming Cybersecurity Intelligence and Response Council-establish,Establishes Gaming Cybersecurity Intelligence and Response Council.,0
A5822,2024_2025,2024_2025,"Cybersecurity standards, casinos & sportbooks-req adoption & implementation",Requires adoption and implementation of cybersecurity standards by casinos and sportsbooks; establishes safe gaming certification program.,0
A5823,2024_2025,2024_2025,Mental Health Residential Reform Treatment Act-create,Creates New Jersey Mental Health Residential Reform Treatment Act.,0
A5824,2024_2025,2024_2025,Career & technical education teachers-limit cert requirements for certification,Limits certain requirements for certification of career and technical education teachers.,0
A5825,2024_2025,2024_2025,Home education programs-require registration and oversight,Requires registration and oversight of home education programs.,0
A5826,2024_2025,2024_2025,"Emergency Medical Technician Training Fund-revise law, EMT eligibility for funds","Revises law related to EMT eligibility for receiving funds from ""Emergency Medical Technician Training Fund.""",0
A5827,2024_2025,2024_2025,Film/digital media production tax credit prog-concerns req and availability,Modifies certain requirements and award availability under film and digital media content production tax credit program.,0
A5828,2024_2025,2024_2025,Surgical practices-remove req to be licensed as ambulatory care facilities,Removes requirements for surgical practices to be licensed as ambulatory care facilities and requires surgical practices to register with DOH.,0
A5829,2024_2025,2024_2025,"Realtor services, certain-prohibit imposition of costs on residential tenants",Prohibits imposition of costs of certain realtor services on residential tenants.,0
A5830,2024_2025,2024_2025,"Doulas, certified-provide certain employment protections",Provides certain employment protections for certified doulas.,0
A5831,2024_2025,2024_2025,"Elevator maintenance & signage-establish consumer-facing portal, cert buildings",Establishes consumer-facing portal for elevator maintenance for owners of certain buildings to provide information on elevator servicer; requires certain signage; requires DCA to establish senior housing elevator maintenance loan program.,0
A5832,2024_2025,2024_2025,"Health insurance carriers-proh making cert changes, during term of contract",Prohibits health insurance carriers from making certain changes to contract with network providers during term of contract.,0
A5833,2024_2025,2024_2025,Substance abuse prevention programs-estab grant program for sch dist to estab,Establishes grant program for school districts to establish substance abuse prevention programs for eighth grade students.,0
A5834,2024_2025,2024_2025,"Illegal drugs suspected, presence of child-req enforce off follow cert procedure",Requires law enforcement officers to follow certain procedures when illegal drugs are suspected of being used in presence of children.,0
A5835,2024_2025,2024_2025,"Child abuse & neglect-law enforce officer undergo training, reporter of incident",Requires law enforcement officers to undergo training on their responsibilities as mandated reporters of incidents of child abuse and neglect.,0
A5836,2024_2025,2024_2025,Plea agreements & controlled dangerous substances-publish annual report,Requires county prosecutors to publish annual report related to plea agreements and controlled dangerous substances.,0
A5837,2024_2025,2024_2025,Defendant charged w/ repeat home invasion-elim presumption of pretrial release,Eliminates presumption of pretrial release for defendants charged with repeat home invasion offenses.,0
A5838,2024_2025,2024_2025,Law enforcement license-certify law enforce off. meets cert criteria for renewal,Permits county sheriffs to certify that law enforcement officer meets certain criteria for renewal of law enforcement license.,0
A5839,2024_2025,2024_2025,Utility asst programs-dedicate cert energy sales & use tax receipts to support,Dedicates certain energy sales and use tax receipts to support utility assistance programs.,0
A5840,2024_2025,2024_2025,Power Generation Training Ctr-train in nuclear/non-nuclear power generation,Establishes Power Generation Training Center to train workers in nuclear and non-nuclear power generation.,0
A5841,2024_2025,2024_2025,Grid Reliability Protection Act-concerns electric generation facilities,"""Grid Reliability Protection Act""; prohibits State agencies from decommissioning electric generation facilities in State under certain circumstances.",0
A5842,2024_2025,2024_2025,"Fishing license fees, resident & nonresident-exempt, under 18 years of age",Exempts individuals under 18 years of age from resident and nonresident fishing license fees.,0
A5843,2024_2025,2024_2025,Basic generation service auctions-require BPU allow certain practices,Requires BPU to allow certain bidding practices during basic generation service auctions.,0
A5844,2024_2025,2024_2025,"Planned real estate developments, cert-modifies capital reserve funding req",Modifies capital reserve funding requirements for certain planned real estate developments.,0
A5845,2024_2025,2024_2025,"Land & improvements, cert-sell as surplus property in Town of Morristown",Authorizes State Treasurer to sell as surplus property certain land and improvements in Town of Morristown in Morris County.,0
A5846,2024_2025,2024_2025,"Automobile insur, private passenger-revise territorial rating plans by insurers",Revises territorial rating plans used by insurers writing private passenger automobile insurance.,0
A5847,2024_2025,2024_2025,"School district's annual audit, 2024-2025 sch yr-extend deadline for completion",Extends deadline for completion of school district's annual audit for 2024-2025 school year.,0
A5848,2024_2025,2024_2025,"Child endangerment-modifies statute, include AI technology; estab criminal penal",Modifies child endangerment statute to include AI technology; establishes criminal penalties.,0
A5849,2024_2025,2024_2025,Government Restructuring and Modernization Commission-establish,Establishes New Jersey Government Restructuring and Modernization Commission.,0
A5850,2024_2025,2024_2025,"Disorderly person off-create, person who conceal identity while committing crime",Creates disorderly persons offense for persons who conceal or attempt to conceal their identity while committing another crime or offense.,0
A5851,2024_2025,2024_2025,"Scrap tire storage, collection, & disposal-estab hauler license & site permit","Directs DEP to establish scrap tire hauler license and scrap tire storage, collection, and disposal site permit.",0
A5852,2024_2025,2024_2025,Scrap metal facilities-require DEP regulate as recycling facilities,Requires DEP to regulate scrap metal facilities as recycling facilities.,0
A5853,2024_2025,2024_2025,Regulatory Modernization Commission-establish,Establishes New Jersey Regulatory Modernization Commission.,0
A5854,2024_2025,2024_2025,"Motor vehicle franchisors, cert-sell, lease, or assign vehicles to employees","Allows certain motor vehicle franchisors to sell, lease, or assign vehicles to employees.",0
A5855,2024_2025,2024_2025,"Controlled dangerous substances, cert-increase penal, manuf/distribute/dispense","Increases penalty for crime of manufacturing, distributing, or dispensing certain Schedule I or II controlled dangerous substances.",0
A5856,2024_2025,2024_2025,State school aid-require certain districts receive additional; authorize approp,Requires certain school districts to receive additional State aid for certain State school aid reductions from previous school years; authorizes appropriation.,0
A5857,2024_2025,2024_2025,"Land & improvements, City of Trenton & Twp of Lawrence-sell as surplus property",Authorizes State Treasurer to sell as surplus property certain land and improvements in City of Trenton and Township of Lawrence in Mercer County.,0
A5858,2024_2025,2024_2025,"Community Hazard Asst. Mitigation Prog-expend cert sums, projects for FY2026",Authorizes NJ Infrastructure Bank to expend certain sums to make loans for Community Hazard Assistance Mitigation Program projects for FY2026.,0
A5859,2024_2025,2024_2025,"Local bond ordinances-elim 5% down payment, hazard mitigation/resilience proj",Eliminates five percent down payment requirement for local bond ordinances involving hazard mitigation and resilience projects.,0
A5860,2024_2025,2024_2025,Open space acquisition/park devel/planning project/cert admin expenses;$107.999M,"Appropriates $107,999,000 from constitutionally dedicated CBT revenues and various Green Acres funds to DEP for local government open space acquisition, park development, and planning projects, and for certain administrative expenses.",0
A5861,2024_2025,2024_2025,Farmland preservation purposes-approp CBT revenue & other preserv funds;$52.798M,"Appropriates $52,798,268 from constitutionally dedicated CBT revenues and other farmland preservation funds to State Agriculture Development Committee for farmland preservation purposes.",0
A5862,2024_2025,2024_2025,"Farmland preservation purposes-approp CBT rev, planning incentive grants;$34M",Appropriates $34 million from constitutionally dedicated CBT revenues to State Agriculture Development Committee for county planning incentive grants for farmland preservation purposes.,0
A5863,2024_2025,2024_2025,Farmland preservation purposes-approp for municipal planning incentives;$500K,"Appropriates $500,000 from constitutionally dedicated CBT revenues to State Agriculture Development Committee for municipal planning incentive grants for farmland preservation purposes.",0
A5864,2024_2025,2024_2025,"Open space/park devel/planning projects/cert admin expenses, grants;$13.640M","Appropriates $13,640,000 to DEP from constitutionally dedicated CBT revenues for grants to certain nonprofit entities for open space acquisition, park development, and planning projects, and for certain administrative expenses.",0
A5865,2024_2025,2024_2025,Farmland preservation purposes-appropriate CBT revenues for grants;$3.750M,"Appropriates $3,750,990 from constitutionally dedicated CBT revenues to State Agriculture Development Committee for grants to certain nonprofit organizations for farmland preservation purposes.",0
A5866,2024_2025,2024_2025,Ambulatory care facility-revise provisions of State law concerning licensure,Revises provisions of State law concerning licensure of ambulatory care facility.,0
A5867,2024_2025,2024_2025,"Professional barbering svcs-concerns licensure, prov in another state or country",Concerns licensure of persons in New Jersey who provide professional barbering services in another state or foreign country.,0
A5868,2024_2025,2024_2025,Driver's license reciprocity agreement-enter with Republic of Ireland,Directs MVC Chief Administrator to enter into driver's license reciprocity agreement with Republic of Ireland.,0
A5869,2024_2025,2024_2025,Intoxicated Driving Prog-impose addl curriculum; req participation by offenders,"Imposes additional curriculum for Intoxicated Driving Program; requires participation by offenders convicted of, or initially charged with DWI.",0
A5870,2024_2025,2024_2025,On-demand micro transit programs-estab requirements for operating in NJ,Establishes requirements for on-demand micro transit programs operating in NJ.,0
A5871,2024_2025,2024_2025,"Real property, privately owned & leased to cert entities-exempt prop taxation",Exempts from property taxation real property privately owned and leased to certain public entities for public purposes.,0
A5872,2024_2025,2024_2025,"Youth & sports org., volunteer/employee/organizer-receive background check","Requires volunteers, employees, and organizers of certain youth and sports organizations to receive criminal history record background checks.",0
A5873,2024_2025,2024_2025,Sales & use tax-exempt grooming & hygiene products & cert baby products,Exempts grooming and hygiene products and certain baby products from sales and use tax.,0
A5874,2024_2025,2024_2025,"Veterans, honorably discharged-provide property tax deduction up to $5K","Provides property tax deduction up to $5,000 to honorably discharged veterans having a service-connected disability rating less than 100 percent.",0
A5875,2024_2025,2024_2025,"Daniel's Law-expand to prohibit disclosure of personal info, members of NJ Leg.","Expands ""Daniel's Law"" to prohibit disclosure of personal information of members of NJ Legislature.",0
A5876,2024_2025,2024_2025,Oralfacial pain-req NJ St Bd of Dentisty include as a special area of dentistry,Requires New Jersey State Board of Dentistry to include oralfacial pain as a special area of dentistry.,0
A5877,2024_2025,2024_2025,Nursing homes-revise assessment imposed if permissible under federal law,Revises assessment imposed on nursing homes if permissible under federal law.,0
A5878,2024_2025,2024_2025,Publication of required legal notices-provide on government Internet websites,Provides for publication of required legal notices on government Internet websites and through certain online news publications.,0
A5879,2024_2025,2024_2025,Old Courthouse asbestos remediation funding-assign distribution to Jersey City,Amends Fiscal Year 2025 annual appropriations act to assign distribution of Old Courthouse asbestos remediation funding from Hudson County to Jersey City.,0
A5880,2024_2025,2024_2025,"Alcoholic bev licenses, inactive-allow cert redevelopers be exempt from restrict",Allows certain redevelopers to be exempt from inactive alcoholic beverage licenses restriction.,0
A5881,2024_2025,2024_2025,Community Power Storage Program-establish,"Establishes ""Community Power Storage Program.""",0
A5882,2024_2025,2024_2025,Nonprofit Security Grant Program-expand,"Expands ""New Jersey Nonprofit Security Grant Program.""",0
A5883,2024_2025,2024_2025,Impact Fee Act-impose impact fee for development of real property,"""New Jersey Impact Fee Act""; concerns municipal authority to impose impact fee for development of real property.",0
A5884,2024_2025,2024_2025,"Farmland, cert-proh production for purpose other than agricultural/horticultural",Prohibits condemnation of farmland actively supporting agricultural or horticultural production for purpose other than agricultural or horticultural production.,0
A5885,2024_2025,2024_2025,Drinking water-establish maximum contaminant level for hexavalent chromium,Requires DEP to establish maximum contaminant level for hexavalent chromium in drinking water.,0
A5886,2024_2025,2024_2025,"United States House of Representatives-revise process, filling vacancy from St.",Revises process for filling vacancy from this State in United States House of Representatives.,0
A5888,2024_2025,2024_2025,Private Contractor Registration Act-establish,"Establishes ""New Jersey Private Contractor Registration Act.""",0
A5889,2024_2025,2024_2025,"Contract set-aside program, State-institute for union business enterprises",Institutes State contract set-aside program for union business enterprises.,0
A5890,2024_2025,2024_2025,Secretary of Commerce Act-estab Dept of Commerce as principal dept; make approp,"""New Jersey Secretary of Commerce Act""; establishes Department of Commerce as principal department in Executive Branch of State government; makes an appropriation.",0
A5891,2024_2025,2024_2025,"Public instit of higher ed-estab prog, prov guaranteed admission, cert students",Establishes program to provide guaranteed admission to public institutions of higher education for certain public school students.,0
A5892,2024_2025,2024_2025,Water use by large-scale data centers-conduct study of short & long term effects,Requires DEP to conduct study of short and long term effects of water use by large-scale data centers.,0
A5893,2024_2025,2024_2025,Veterans Assistance Trust-establish,"Establishes ""New Jersey Veterans Assistance Trust.""",0
A5894,2024_2025,2024_2025,Income access services & related provider contracts-creates certain requirements,Creates certain requirements for certain earned income access services and related provider contracts.,0
A5895,2024_2025,2024_2025,Commission on Environmental Education-revise membership and duties,Revises membership and duties of NJ Commission on Environmental Education.,0
A5896,2024_2025,2024_2025,Office of Permitting & Broadband Deployment & Devel. Efficiency-establish;$2M,Establishes Office of Permitting and Broadband Deployment and Development Efficiency in Department of State and establishes NJ Permit Fast Track Program; appropriates $2 million.,0
A5897,2024_2025,2024_2025,Advanced transmission technology-estab workforce development training prog,Establishes workforce development training program for advanced transmission technology.,0
A5898,2024_2025,2024_2025,Advanced transmission technologies-require BPU study potential deployment,Requires BPU to study potential deployment of advanced transmission technologies in NJ.,0
A5899,2024_2025,2024_2025,"Homicide, law enforcement officer-allow juvenile, tried as adult for committing",Allows juvenile regardless of age to be tried as adult for committing homicide against law enforcement officer.,0
A5900,2024_2025,2024_2025,Voter registration-require notice be provided upon changes,Requires notice be provided upon changes to voter registration; prohibits changes in party affiliation from being processed after statutory deadline.,0
A5901,2024_2025,2024_2025,"Preserv. farmland-auth construction/installation/operation, cert energy projects",Authorizes certain energy projects involving installation of transmission and distribution wires that cross preserved farmland.*,0
A5902,2024_2025,2024_2025,Electric capacity & transmission-research and recommend certain action,Requires BPU to work with neighboring states to research and recommend certain action concerning electric capacity and transmission.,0
A5903,2024_2025,2024_2025,SHBP plan offerings and governance-make various changes,Makes various changes to SHBP plan offerings and governance.,0
A5904,2024_2025,2024_2025,Advisory Graduate Medical education Council of NJ-revise statutory obligations,Revises statutory obligations of Advisory Graduate Medical Education Council of New Jersey.,0
A5905,2024_2025,2024_2025,Parolee violates domestic violence restraining order-notify State Parole Board,Requires law enforcement to notify State Parole Board when parolee violates domestic violence restraining order.*,0
A5906,2024_2025,2024_2025,Megan's Law-req AOC and State Parole Board conduct comprehensive study,"Requires AOC, in conjunction with State Parole Board, to conduct comprehensive study on Megan's Law.",0
A5907,2024_2025,2024_2025,Automated license plate reader-concerns,Prohibits sharing automated license plate reader information for interstate investigation concerning reproductive health care services that are legal in NJ.,0
A5908,2024_2025,2024_2025,Early childhood ed-amend FY2026 approp act to revise various language provisions,Amends FY2026 appropriations act to revise various language provisions concerning early childhood education.,0
A5909,2024_2025,2024_2025,"Kindergarten prog, full-day-estab one-time grant prog, free in cert district;$5M","Establishes one-time grant program to support implementation of free, full-day kindergarten programs in certain school districts; appropriates $5 million.",0
A5910,2024_2025,2024_2025,Class I renewable energy-modifies definition to include nuclear fission,Modifies definition of Class I renewable energy to include nuclear fission; provides CBT tax credit for production of clean baseload power.,0
A5911,2024_2025,2024_2025,Motor vehicle liability coverage-lower minimum amount for autocabs,Lowers minimum amount of motor vehicle liability coverage for autocabs.,0
A5912,2024_2025,2024_2025,Public Option Health Care Act-concerns,"""New Jersey Public Option Health Care Act.""",0
A5913,2024_2025,2024_2025,Farm brewery licensees-permit to sell products for consumption on premises,Permits farm brewery licensees to sell products to consumers for consumption on licensed premises.,0
A5914,2024_2025,2024_2025,Health Care Heroes Violence Prevention Act-concerns aggravated assault,"Revises definition of health care professional in aggravated assault statute to match definition under ""Health Care Heroes Violence Prevention Act.""",0
A5915,2024_2025,2024_2025,Automated external defibrillator-require certain golf courses to maintain,Requires certain golf courses to maintain automated external defibrillator.,0
A5916,2024_2025,2024_2025,Businesses impacted by cert public hwy projects-estab EDA grant program;$1M,Establishes EDA grant program to support increased business expenses incurred by certain businesses impacted by certain public highway projects; appropriates $1 million.,0
A5917,2024_2025,2024_2025,"Daniel's Law-amend to provide exemptions, land surveyors for cert redaction req.","Amends ""Daniel's Law"" to provide exemptions for land surveyors for certain property record redaction requirements.",0
A5918,2024_2025,2024_2025,Domestic violence victims-estab mitigating factor for sentencing of defendants,Establishes mitigating factor for sentencing of defendants who are victims of domestic violence and provides for resentencing and trauma-informed reentry support services.,0
A5919,2024_2025,2024_2025,Autonomous vehicle pilot program-establish,Establishes autonomous vehicle pilot program.,0
A5920,2024_2025,2024_2025,Borinqueneers Park-reassign approp for City of Perth Amboy to Education Alliance,Amends Fiscal Year 2026 annual appropriations act to reassign appropriation for Borinqueneer Park from City of Perth Amboy to Borinqueneers Park Education Alliance.,0
A5921,2024_2025,2024_2025,"Dialysis-related drugs & devices, cert-establish pharmacist licensing exemption",Establishes pharmacist licensing exemption for certain dialysis-related drugs and devices.,0
