bill_id,term,session,title,summary,commem
HB0538,2023_2024,2024-RS,AN ACT relating to pregnancy resource centers.,"Create a new section of KRS Chapter 216B to define ""pregnancy resource center""; require pregnancy resource centers to be licensed; require the Cabinet for Health and Family Services to promulgate administrative regulations to establish licensure standards for pregnancy resource centers; provide that operation or advertisement of a pregnancy resource center without a license is a Class A misdemeanor; provide that a pregnancy resource center's or health care provider's liability is neither limited nor expanded by the licensure requirement; and amend KRS 216B.990 to establish penalties for violations by pregnancy resource centers.",0
HB0539,2023_2024,2024-RS,AN ACT relating to wages for employment.,"Create a new section of KRS Chapter 337 to make it a discriminatory employment action if an employer asks questions about previous salary or wages, relies on previous salary when setting a new salary, or refuses to hire if an applicant does not provide previous salary, except to allow a request for information voluntarily provided in response to an offer of employment; allow previous salary to be considered when required by law, for internal transfers, and for public employee positions; require notice to be posted for employees; amend KRS 337.990 to assess a civil penalty for a violation.",0
HB0540,2023_2024,2024-RS,AN ACT relating to leave from employment.,"Amend KRS 337.415, relating to court-ordered appearances by employees, to define terms; prohibit employers from discharging or retaliating against an employee who is a crime victim when the employee takes leave to attend proceedings associated with a crime; require an employee to give an employer reasonable notice to take leave when practicable; provide guidelines for use of paid leave; require the employer to maintain confidentiality of records and communication with employee crime victim; create a private right of action for improper discharge, discrimination, retaliation, and failing to maintain confidentiality; amend KRS 337.990 to establish penalties for employer violations.",0
HB0541,2023_2024,2024-RS,AN ACT relating to employment.,Amend KRS 337.010 to remove exemptions in definition of employee for agricultural workers and domestic service workers; amend KRS 342.630 to indicate that agricultural employers are subject to KRS Chapter 342; amend KRS 342.650 to remove exemptions for domestic service employees and agricultural employees from coverage under KRS Chapter 342; amend other statutes to conform.,0
HB0542,2023_2024,2024-RS,AN ACT relating to hazardous duty retirement for solid waste management services enforcement officers of a consolidated local government.,"Amend KRS 78.5520 to redefine ""hazardous position"" to include solid waste management services enforcement officers employed by a consolidated local government for the purpose of determining benefits of the County Employees Retirement System.",0
HB0543,2023_2024,2024-RS,AN ACT relating to drug disposal.,"Create a new section of KRS Chapter 205 to define ""drug disposal method""; require the Kentucky Medicaid program to provide payment to a pharmacist or practitioner for the cost of a drug disposal method that the pharmacist or practitioner distributed upon dispensing a controlled substance that contains any salt, compound, derivative, or preparation of an opioid, benzodiazepine, barbiturate, codeine, or amphetamine at no cost to a Medicaid recipient; amend KRS 218A.170 to require the Kentucky Medicaid program to provide payment for the cost of a drug disposal method; direct the Cabinet for Health and Family Services to seek federal approval as necessary.",0
HB0544,2023_2024,2024-RS,AN ACT relating to child and maternal fatalities.,Amend KRS 211.684 to permanently establish the state child and maternal fatality review team within the Kentucky Department for Public Health; require the team to review and analyze all child fatalities or near fatalities in the Commonwealth each year that involve a person under the age of eighteen (18) years with a gunshot wound; make technical corrections.,0
HB0545,2023_2024,2024-RS,AN ACT relating to vacancies in office.,Amend KRS 67C.103 to provide that a runoff election shall be held if no candidate receives more than 50 percent of the total votes cast and the candidates receiving the two highest number of votes are of separate political parties; provide that the candidate receiving the highest number of votes cast shall be elected to fill the vacancy when no candidate receives more than 50 percent of the total votes cast and the candidates receiving the two highest number of votes are of the same political party; provide that a runoff election shall be held 45 days after the special election; provide that a runoff election shall not occur on a weekend or on a recognized holiday under 5 U.S.C. sec. 6103(a).,0
HB0546,2023_2024,2024-RS,AN ACT proposing an amendment to Section 32 of the Constitution of Kentucky relating to the qualifications of Representatives.,Propose to amend Section 32 of the Constitution of Kentucky to lower the minimum age requirement to be a member of the Kentucky House of Representatives from 24 years of age to 18 years of age.,0
HB0547,2023_2024,2024-RS,AN ACT relating to public school buildings.,"Create a new section of KRS Chapter 162 to define ""single-user toilet facilities""; require the chief state school officer not approve plans for new school buildings or alterations to school buildings unless the plans provide sufficient single-user toilet facilities; require the Kentucky Board of Education to promulgate administrative regulations regarding the required number of single-user toilet facilities in school buildings, with a minimum requirement of one.",0
HB0548,2023_2024,2024-RS,AN ACT relating to sodomy.,"Repeal KRS 510.100, relating to sodomy in the fourth degree; amend KRS 194A.380 and 532.031 to conform.",0
HB0549,2023_2024,2024-RS,AN ACT relating to social studies curriculum.,"Amend KRS 158.196 to require social studies instruction, materials, and academic standards to include the roles and contributions of lesbian, gay, bisexual, and transgender (LGBT) people in the history of the United States and the Commonwealth.",0
HB0550,2023_2024,2024-RS,AN ACT relating to early childhood programs.,"Amend KRS 199.894 to define ""Child Care and Development Fund"" and ""Child Care Assistance Program""; create a new section of KRS 199.892 to 199.896 to define additional eligibility requirements in the Child Care Assistance Program; require the Cabinet for Health and Family Services to promulgate regulations for implementation; amend KRS 157.3175 to define ""at risk of educational failure"" to include three and four-year old children experiencing any of the listed circumstances; require that children will be identified for preschool based on their risk of educational failure rather than free lunch eligibility; specify that eligible school districts shall receive funding for three and four-year old children identified as at risk of educational failure.",0
HB0551,2023_2024,2024-RS,AN ACT relating to cold cases.,Creates a new section of KRS Chapter 65 to allow law enforcement agencies to contract with retired peace officers to assist with homicide cold cases.,0
HB0552,2023_2024,2024-RS,AN ACT relating to hospital price transparency.,"Create new sections of KRS Chapter 216B to define new terms; require hospitals to disclose prices for certain items and services provided by hospitals; require hospitals to provide descriptions of different services and standard charges of those services; require the Cabinet for Health and Family Services to promulgate administrative regulations, monitor each facility's compliance, and provide administrative penalties; prohibit collective action of debt for noncompliant facilities.",0
HB0553,2023_2024,2024-RS,AN ACT relating to the Kentucky rural veterinary student loan repayment program and making an appropriation therefor.,"Establishes the Kentucky Rural Veterinary Medicine Student Loan Repayment Program for an eligible livestock practitioner who engages in veterinary medicine in an underserved rural area or veterinary shortage area for five consecutive years; allows a livestock practitioner in an underserved rural area to practice mixed animal medicine with a minimum of 30 percent work dedicated to livestock; defines “underserved rural area” as a city having a population of less than 25,000 and lying more than 20 miles from a city having a population of more than 50,000; authorizes the Kentucky Higher Education Assistance Authority to promulgate administrative regulations; sets forth program eligibility requirements; authorizes the authority to award loan repayment benefits to applicants selected by the Veterinary Student Loan Repayment Selection Committee; establishes compliance requirements; creates the rural veterinary care trust fund; establishes purposes of the fund; and requires a report to the Legislative Research Commission, Interim Joint Committee on Appropriations and Revenue, and Interim Joint Committee on Agriculture; APPROPRIATION.",0
HB0554,2023_2024,2024-RS,AN ACT relating to insurance coverage of state property.,"Creates a new section of KRS 164A.555 to 164A.630 to permit governing boards of public-supported postsecondary educational institutions to elect to terminate the institution’s coverage through the state fire and tornado insurance fund and obtain coverage from an authorized insurer or through a self-insurance pool, to establish requirements for terminating and resuming coverage through the state fire and tornado insurance fund, to require that institutions that obtain coverage under the section have an annual inspection of each state building and its contents, and to establish requirements for insurance obtained by an institution from an authorized insurer or a self-insurance pool; and amends KRS 164A.575 to conform.",0
HB0555,2023_2024,2024-RS,AN ACT relating to construction of statutes.,Amend KRS 446.080 to establish rules for the construction of statutes.,0
SB0206,2023_2024,2024-RS,AN ACT relating to best interests of a child.,Amend KRS 620.023 to add additional criteria that the court may consider in determining the best interests of a child; prohibit court from considering the socioeconomic status of a parent or caretaker.,0
SB0207,2023_2024,2024-RS,AN ACT relating to neglect and abuse.,Amend KRS 620.080 to require the Commonwealth to bear the burden of proof by clear and convincing evidence in a temporary removal hearing; remove the admissibility of hearsay evidence in a temporary removal hearing; amend KRS 620.090 to provide that the issuance of an order for a temporary removal if the burden of proof is met is permissive and not mandatory.,0
SB0208,2023_2024,2024-RS,AN ACT relating to neglect and abuse.,"Amend KRS 600.020 to separate the definitions of ""abused child"" and ""neglected child""; amend the definition of ""physical injury"" to include the requirement that it is likely to cause death or disfigurement or impairment of an organ; amend KRS 620.040 and 620.050 to require that interviews of any party by the cabinet must be recorded and retained for five years; amend KRS 620.072 to remove ""neglect""; amend KRS 625.090 to remove ""neglect"" as a basis for a termination of parental rights; amend various KRS sections to conform.",0
SB0209,2023_2024,2024-RS,AN ACT relating to the forensic processing of firearms.,Create a new section of KRS Chapter 15 to require law enforcement agencies to transmit information to national law enforcement databases about firearms collected during criminal investigations.,0
SB0210,2023_2024,2024-RS,AN ACT relating to students.,"Create a new section of KRS Chapter 159 to allow the enrollment of a child on a part-time basis in a school district; establish conditions for the part-time enrollment; amend KRS 158.120 to prohibit a district's nonresident pupil policy from discriminating against any pupil on the basis of residential address, abilities, disability, race, ethnicity, sex, or socioeconomic status; require the policy be posted on the district website; prohibit charging tuition to any child; require a board of education to establish policies for a calculation to determine enrollment capacity; establish requirements for a district's nonresident pupil policy; require districts to report to the Kentucky Department of Education numbers related to nonresident pupils and require the department to publish the reports on the department's website, authorize the department to promulgate administrative regulations for nonresident enrollment appeals processes and forms; amend KRS 157.350 and 156.070 to conform.",0
HB0517,2023_2024,2024-RS,AN ACT relating to legislative ethics.,"Amends KRS 6.611 to exclude from the definition of “lobbying” the action of any person whose official responsibilities do not include lobbying, who is not compensated to lobby, and who is an officer, managerial personnel, or employee with specialized knowledge assisting an entity with a direct interest in legislation on a particular issue; amends KRS 6.681 to require that the Legislative Ethics Commission provide a draft of its response to an advisory opinion or notice of its intention not to issue an opinion to a requestor five days prior to the meeting to consider the opinion; amends KRS 6.686 to allow the commission to dismiss an ethics complaint for failure to state a claim of an ethics violation, to require the commission to determine whether there is a reason to believe a person has committed or is about to commit an ethics code violation, to provide that, if the commission finds by a vote of at least five members that there is reason to believe a violation has been or is about to be committed, it shall initiate a preliminary inquiry into the alleged violations, and to provide that if fewer than five members find reason to believe a violation has been or is about to be committed, then it shall dismiss the complaint; and amends KRS 6.744 to allow a legislator to represent a client on adversarial matters related to previously issued licenses or permits, ministerial functions related to licensing and permitting, or matters related to driver licensing.",0
HB0518,2023_2024,2024-RS,AN ACT relating to firearm safety.,"Create a new section of KRS Chapter 210 to require the Cabinet for Health and Family Services to produce and distribute educational materials related to firearm safety, suicide prevention, and conflict resolution; require sellers of firearms, ammunition, components of firearms, components of ammunition, firearms accessories, or any combination thereof to display the educational materials; establish civil penalties for failure to display; require the cabinet to promulgate administrative regulations to enforce display requirements; require money from of civil penalties to be credited to the Kentucky mental health first aid training fund",0
HB0519,2023_2024,2024-RS,AN ACT proposing an amendment to Section 32 of the Constitution of Kentucky relating to qualifications of members of the General Assembly.,Propose to amend Section 32 of the Constitution of Kentucky to lower the minimum age requirements for members of the General Assembly and the residency requirement for Senators; provide ballot language; submit to voters for ratification or rejection.,0
HB0520,2023_2024,2024-RS,AN ACT relating to destruction of firearms.,"Amend KRS 500.090 to allow consolidated local governments to destroy firearms abandoned, confiscated, or forfeited under the Kentucky Penal Code.",0
HB0521,2023_2024,2024-RS,AN ACT relating to motorboats and making an appropriation therefor.,"Create a new section of KRS Chapter 132 to exempt federally documented vessels from property taxation; create new sections of KRS Chapter 235 to establish the waterway usage fee and the distribution of revenue generated from the fee; establish the waterway usage fund; create a new section of KRS Chapter 148 to establish the Kentucky lakes and rivers tourism fund; require grants of money from the fund to go to marinas qualifying through an application process; amend KRS 235.990 to establish a penalty for nonpayment of the waterway usage fee; amend KRS 235.999 and 150.160 to distribute the money collected from the penalty; amend KRS 132.020 and 132.200 to make conforming changes; EFFECTIVE January 1, 2025; APPROPRIATION.",0
HB0522,2023_2024,2024-RS,AN ACT relating to cellular antenna towers.,"Amend KRS 100.987 and 278.650 to prohibit the siting of cellular towers capable of fifth generation mobile communication service within 1,640 feet of any residentially zoned area; create a new section of KRS 211.842 to 211.852 to establish a registry for wireless radiation exposure; require cellular antenna tower owners to register annually with the Cabinet for Health and Family Services; require the cabinet to establish a registry of cellular antenna tower owners.",0
HB0523,2023_2024,2024-RS,AN ACT relating to unemployment insurance.,Amend KRS 341.350 to change the number of verifiable work search activities from five to two and the number of applications for employment or interviewing for employment from three to one.,0
HB0524,2023_2024,2024-RS,"AN ACT relating to the establishment of a grant program to promote investments in Kentucky businesses, making an appropriation therefor, and declaring an emergency.",Create new sections of Subchapter 20 of KRS Chapter 154 to establish the Kentucky Rural Jobs Act of 2024; allow the Cabinet for Economic Development to begin accepting applications from entities seeking approval as a growth fund; allow no more than $50 million of grants to be awarded as state matching capital for investments in growth businesses; establish the rural jobs development fund; appropriate $50 million in fiscal year 2024-2025 to the Rural Jobs Development Fund; provide that the Act may be cited as the Kentucky Rural Jobs Act of 2024; APPROPRIATION; EMERGENCY.,0
HB0525,2023_2024,2024-RS,AN ACT relating to social work.,Amend KRS 335.158 to establish requirements and standards for the provision of social work services via telehealth.,0
HB0526,2023_2024,2024-RS,AN ACT relating to landlords and tenants.,"Create a new section of KRS Chapter 383 to establish a civil cause of action for a tenant against a landlord who receives a citation for a violation of a local housing code and does not remedy the violation within 90 days; provide that if the cost of the repair exceeds 12 months' rent, the landlord may refund rent and obtain possession of the property within 30 days; establish procedure for determining cost of repair; specify recoverable damages; establish procedure for maintaining a forcible detainer action during the pendency of the tenant's civil action; require rent due during pendency of civil action to be paid into court; declare a waiver of rights to be unenforceable; provide that the Act may be cited as the Make Our Landlords Diligent (M.O.L.D) Act.",0
HB0527,2023_2024,2024-RS,AN ACT relating to roofing contractors and making an appropriation therefor.,"Create new sections of KRS Chapter 198B to define terms; establish licensing for roofing contractors under the Department of Housing, Buildings and Construction; prohibit any persons not licensed under this department from holding himself or herself out as a roofing contractor; authorize the department to promulgate administrative regulations; authorize the department to issue a license for roofing contractors; establish fee limitations; establish requirements for applicants; authorize the department to implement disciplinary actions; establish a fine for violations; create the roofing contractors fund; amend KRS 367.620 to conform; APPROPRIATION.",0
SB0203,2023_2024,2024-RS,AN ACT relating to early childhood education.,"Create a new section of KRS Chapter 164 to require the Kentucky Community and Technical College System to offer an associate degree program in interdisciplinary early childhood education entrepreneurship; create a new section of KRS Chapter 199 to establish the Division of Regulated Early Childhood Education within the Office of Inspector General within the Cabinet for Health and Family Services; establish the Division of Early Childhood Education within the Department for Community Based Services within the Cabinet for Health and Family Services; amend KRS 164.787 to change the definition of ""eligible program of study""; create new sections of KRS Chapter 199 to create definitions, establish the innovations in early childhood education delivery fund, the foundations for early learning fund, the family early childhood educator provider fund, and the early childhood education provider start up fund; establish the requirements and operations of the funds for the purpose of offering grants to applicants for the purpose of increasing the availability of early childhood education services in the Commonwealth; amend KRS 199.894 to define ""Child Care and Development Fund"" and ""Child Care Assistance Program""; create a new section of KRS Chapter 199 to establish eligibility requirements of the Child Care Assistance Program; amend KRS 199.8983 and 12.020 to conform; provide that the Act may be cited as the Horizons Act.",0
SB0204,2023_2024,2024-RS,AN ACT designating the state dog breed.,Create a new section of KRS Chapter 2 to designate the Treeing Walker Coonhound as the official state dog of Kentucky.,1
SB0205,2023_2024,2024-RS,AN ACT providing maternity leave for public school employees.,Amend KRS 161.155 to provide 20 maternity days to district employees who give birth; establish the terms and conditions for use of maternity days.,0
HB0509,2023_2024,2024-RS,AN ACT relating to access to the records and meetings of public agencies.,"Create a new section of KRS 61.870 to 61.884, the Open Records Act, to require a public agency to furnish an officer, employee, board member, or commission member an agency email account; define terms; allow the governing body of a public agency or its appointing authority to identify, in writing, the names of specific personnel that do not require the use of an agency-furnished email account; allow a public agency to issue an email address through a third-party provider if a public is incapable of issuing an agency-furnished email account; prohibit an employee or a member of a board, commission, or public agency from using an email account other than an agency-furnished or agency-designated email account; provide that an employee or member of a board, commission, or public agency who uses an email account other than an agency-furnished or agency-designated email account is subject to discipline or removal, as appropriate; amend KRS 61.870 to amend the definition of ""public record""; amend KRS 61.848 to specify that any formal action taken by a public agency that does not comply with KRS 61.840, relating to conditions placed on public attendance at meetings, are voidable by a court of competent jurisdiction; make technical corrections; amend various other sections to conform.",0
HB0510,2023_2024,2024-RS,AN ACT relating to school boards and declaring an emergency.,"Amend KRS 160.280 to increase the total annual maximum of per diem and reimbursed expenses from $6,000 to $8,000; EMERGENCY.",0
HB0511,2023_2024,2024-RS,AN ACT relating to land surveyors.,"Amend KRS 322.470 to require professional land surveyors to provide seven days' written notice of a survey to the landowner; inform landowner regarding corners that lie on the land or affect its boundaries, and provide a copy of the survey to the landowner without charge upon request; allow landowners to discuss the survey with the professional land surveyor.",0
HB0512,2023_2024,2024-RS,AN ACT relating to personal service contracts.,"Amends KRS 45A.690, relating to the Government Contract Review Committee, to exclude agreements between the Kentucky Horse Park and judges, officials, and entertainers contracted for events promoted by the Kentucky Horse Park from the definition of “personal service contract.”",0
HB0513,2023_2024,2024-RS,AN ACT relating to the New State Capitol campus.,"Amends KRS 11.027 to create a process for the Historic Properties Advisory Commission to submit plans for approval by the General Assembly prior to the installation or removal of statues, monuments, or objects of art on permanent display in the rotunda of the New State Capitol.",0
HB0514,2023_2024,2024-RS,AN ACT relating to education.,Amend KRS 156.690 to insert gender-neutral language.,0
HB0515,2023_2024,2024-RS,AN ACT relating to education.,Amend KRS 156.690 to insert gender-neutral language.,0
HB0516,2023_2024,2024-RS,AN ACT relating to education.,Amend KRS 156.690 to insert gender-neutral language.,0
SB0195,2023_2024,2024-RS,AN ACT proposing an amendment to Section 145 of the Constitution of Kentucky relating to restoration of rights.,"Propose to amend Section 145 of the Constitution of Kentucky to restore the voting rights of persons convicted of certain felonies three years after completion of imprisonment, probation, or parole; provide ballot language; submit to voters for ratification or rejection.",0
SB0196,2023_2024,2024-RS,AN ACT relating to optional retirement benefits for hazardous duty employees participating in the County Employees Retirement System's hybrid cash balance plans.,"Create a new section of KRS 78.510 to 78.852 to create an elective alternative benefit program that employers participating in the County Employees Retirement System (CERS) may adopt for employees in hazardous positions with a membership date after January 1, 2014, in the hybrid cash balance plan (Tier 3 benefits); provide that, if an employer participating in CERS makes a one-time election to provide an alternative benefit program, those eligible employees in hazardous positions may elect, in lieu of Tier 3 benefits, to participate in the alternative benefit program within one year of attaining or otherwise having 10 or more years in a hazardous position; provide that employees opting into the alternative benefit program who meet the requirements of a career hazardous employee receive Tier 3 benefits up to entering the alternative benefit program and an annual lifetime retirement benefit calculated as 2.25% of final compensation for each year of service in the alternative benefit program for participation between 20 and 25 years or 2.5% of final compensation for each year of service in the alternative benefit program for participation for 25 years or more; require that the annual actuarial valuation conducted by the CERS board include an assessment of the funding levels, unfunded liability, and actuarially required employer contribution rates for the alternative benefit program and require the CERS board to make adjustments to the alternative benefit program if it falls below 90% funded or if the employer contribution rate for the program is projected to exceed 16% of pay; require employers opting into the alternative benefit program to pay any additional actuarial costs to fund the program without any funding from employers who do not participate in the alternative benefit program; limit the alternative benefit program to Tier 3 members in CERS; provide that the General Assembly may alter the alternative program benefits, define terms for purposes of the alternative benefit program; amend KRS 78.5516 to provide that eligible employees who elect to participate in the alternative benefit program shall not contribute or be considered as contributing to the hybrid cash balance plan or receive employer pay credits, but shall receive interest credits based on their accumulated account balance in the hybrid cash balance plan; amend KRS 78.635 to require CERS employers participating in the alternative benefit program to pay an additional employer contribution to fund the program; amend KRS 78.510, 78.640, and 78.784 to conform; EFFECTIVE July 1, 2025.",0
SB0197,2023_2024,2024-RS,AN ACT relating to wildlife rehabilitation.,Amend KRS 150.280 to define terms; exempt permit holders from administrative regulations regarding exhibition and display restrictions and release requirements with regard to ambassador animals; exempt volunteers from non-permit-holder restrictions with regard to wildlife rehabilitation; establish wildlife rehabilitation release requirements and exemptions.,0
SB0198,2023_2024,2024-RS,AN ACT relating to nuclear energy development.,"Creates a new section of Subchapter 12 of KRS Chapter 154 to require that the Cabinet for Economic Development create and implement a financial assistance program to support the nuclear energy ecosystem; provides for the staggering of initial appointments; requires that the Kentucky Nuclear Energy Authority conduct a study to identify the workforce needs to develop and support the nuclear ecosystem and submit its findings to the Governor and the Legislative Research Commission on or before December 1, 2024; requires that the Kentucky Nuclear Energy Development Authority contract for services to produce a site suitability study to identify the best potential locations for nuclear facility sites in the Commonwealth and report its findings to the Governor and the Legislative Research Commission on or before December 1, 2025; requires that the Kentucky Nuclear Energy Development Authority contract for services to develop and implement a nuclear marketing and education plan; creates a new section of KRS Chapter 164 to establish the Kentucky Nuclear Energy Development Authority; declares that the mission of the authority is to serve as the nonregulatory, trusted state government agency on nuclear energy issues and to support and facilitate the development of the nuclear energy ecosystem; establishes the membership and responsibilities of the advisory board to govern the authority; requires that the advisory board hire a director of the authority; establishes the purposes of the authority, which are to assist interested communities in understanding advanced nuclear opportunities, provide information to the public, develop the capacity for nuclear energy development in the Commonwealth, seek clarity on early nuclear site permitting, work with energy communities that have hosted nuclear-related or fossil fuel activities to assist in exploring nuclear energy opportunities, strengthen engagement with the federal Nuclear Regulatory Commission, build the organizational capacity to convene a consortium of nuclear stakeholders to share best practices, engage with United States Department of Energy National Laboratories and private companies to develop technologies to reprocess or recycle spent nuclear fuel, and maintain awareness of potential events that could initiate or accelerate the development of new nuclear technologies in the Commonwealth; requires that the authority, with the approval of the advisory board, propose and adopt bylaws for the management and operation of the authority, develop and adopt a strategic plan for carrying out the purposes of the authority, create and update at least once every two years a nuclear energy economic impact analysis, and beginning December 1, 2025, and every December 1 thereafter, submit a report to the Governor and the Legislative Research Commission; and requires that the Kentucky Nuclear Energy Development Authority develop criteria for a nuclear-ready community designation.",0
SB0199,2023_2024,2024-RS,AN ACT relating to motor vehicles and making an appropriation.,"Amends KRS 138.513 to correct a statutory reference; amends KRS 138.555 and 186A.520 to replace references to the National Automobile Dealers Association valuation manual with references to a vehicle valuation manual adopted by the Department of Revenue; amends sections of KRS 138.660 to 138.7291 to streamline application and tax filing procedures for motor carriers; amends KRS 174.990 and 224-43.350 to conform; amends KRS 186.018 to require that the Transportation Cabinet indefinitely keep driving history records of holders of commercial driver’s license (CDLs) and commercial learner’s permits; amends KRS 186.040 to set a reinstatement fee of $40 for a suspended or revoked registration, and to divide the fee evenly between the county clerk and the Transportation Cabinet; amends KRS 186.050 to specify that motor vehicles in excess of 10,000 pounds are commercial vehicles, to set registration fees for these vehicles, and to allow county clerks to retain $1 of the electric vehicle fee assessed under KRS 138.475; amends KRS 186.060 to streamline procedures for application and issuance of registration for vehicles owned or leased by units of government; amends KRS 186.1911 to establish a $5 fee for a replacement vehicle identification number plate; creates a new section of KRS 186.400 to 186.640 to require the Transportation Cabinet to report annually to the Legislative Research Commission for referral to the Interim Joint Committee on Transportation on identity document activity at each regional licensing office; amends KRS 186.410 to eliminate the stand-alone moped license; amends KRS 186.4122 to prohibit individuals from having more than one operator’s license or personal identification card; amends KRS 186.4123 to make technical corrections; amends KRS 186A.035 to apply the year-round vehicle registration system to motor vehicles with a gross weight of 10,000 pounds or less, to provide exceptions, and to require owners to supply their birth date during registration; amends KRS 186A.120 to allow that a transfer involving a motor vehicle sale from an individual in one county to an individual in a different county be processed by the county clerk of either county; amends KRS 281.720 to exempt vehicles operating on a peer-to-peer certificate from the requirement to display a motor carrier license plate; amends sections of KRS Chapter 281A regarding CDLs to define terms, to change references from “commercial driver’s instruction permit” to “commercial learner’s permit” throughout the chapter, to streamline procedures for application and testing of CDL applicants who are not residents of Kentucky, to specify the need for federally mandated entry-level driver training, to eliminate references to a moped license, to expand the testing exemption for CDL applicants who have military driving experience to include the knowledge test, to establish a lifetime CDL revocation penalty for any individual who uses a commercial motor vehicle in the commission of human trafficking, and to allow the Transportation Cabinet to adopt Federal Motor Carrier Safety Administration regulations in 49 C.F.R. pt. 383; and repeals KRS 174.450, which relates to a license to operate a municipal solid waste transportation vehicle, and KRS 281A.310, which relates to CDLs for nonresidents enrolled in instruction programs; EFFECTIVE, in part, January 1, 2025.",0
SB0201,2023_2024,2024-RS,AN ACT relating to comprehensive universities.,Amend KRS 164.295 to permit a comprehensive university to offer certain research doctoral degree programs upon fulfilling requirements promulgated by the Council on Postsecondary Education (CPE); permit a comprehensive university to describe itself as a research university or institution upon fulfilling requirements promulgated by CPE; direct CPE to promulgate administrative regulations establishing those requirements.,0
SB0202,2023_2024,2024-RS,AN ACT relating to conditions of supervision.,Amend KRS 439.340 to allow the Parole Board to order participation in a specific violence reduction program as a condition of parole; amend KRS 533.030 to allow a court to require participation in a specific violence reduction program as a condition of probation or conditional discharge.,0
HB0498,2023_2024,2024-RS,AN ACT relating to insurance financial standards.,Amends KRS 304.5-140 to limit the definition of “reciprocal jurisdiction” in certain provisions and to except certain provisions to the extent that the provisions conflict with a covered agreement; amends KRS 304.6-134 to modify exemptions from KRS 304.6-143 and 304.6-151; and amends KRS 304.37-020 to allow the commissioner of insurance to establish a timeframe for insurers to report material changes or additions to registrations.,0
HB0499,2023_2024,2024-RS,"AN ACT relating to career and technical education funding, making an appropriation therefor, and declaring an emergency.","Repeals and reenacts KRS 157.069 to define terms, to require the Office of Career and Technical Education (CTE) within the Kentucky Department of Education (KDE) to identify CTE programs or pathways as high cost or general cost, to provide for a funding calculation from general fund appropriations for CTE based 60 percent upon weighted full-time equivalent enrollment and 40 percent upon specified incentives, to provide that state-operated area technology center operating costs be funded by the general fund appropriation to KDE, to allows funds to be used for CTE programming for students in grades 5-8, to disburse 75 percent of administrative operating funds previously designated to state-operated facility administrative costs that were converted to locally operated facilities to the locally operated facility and 25 percent to the CTE innovation and support fund for innovation and support of CTE programs, to create the CTE support fund, to require the office to provide oversight of fund usage by recipients, to require promulgation of necessary administrative regulations by Kentucky Board of Education, to require that program qualification and funding distribution be posted on KDE’s website, to require that local boards of education provide a one-time award to qualifying employees of a converted CTE center based on raises provided for executive branch employees, to require that KDE calculate the amounts of one-time awards, to allow districts to request reimbursement for payment of one-time awards, and to appropriate funds in the amount of $170,000 to the Learning and Results Services budget unit to administer the awards; EFFECTIVE July 1, 2024; APPROPRIATION; EMERGENCY.",0
HB0500,2023_2024,2024-RS,AN ACT relating to wages and hours.,"Create new sections of KRS Chapter 337 to provide for certain employment activities to be exempt from minimum wage and overtime wage requirements; specify activities and instances that do not require an employer to pay minimum wage or overtime wage; provide for employer requirements regarding lunch periods; amend KRS 337.010 to change the definitions of ""employee"" and ""agriculture""; amend KRS 337.385 to specify instances of employer liability for employee causes of action regarding unpaid wages; specify statute of limitations for employee causes of action for unpaid wages; bar punitive damages; amend KRS 337.990 to remove penalties for repealed statutes; repeal KRS 337.050, 337.355, and 337.365; amend KRS 95A.250, 337.020, 337.420, 337.423, 337.425, 337.427, 337.430, and 337.433 to conform.",0
HB0501,2023_2024,2024-RS,AN ACT relating to Senate confirmation of appointees.,"Amend various sections of the Kentucky Revised Statutes to require Senate confirmation in accordance with KRS 11.160 for all appointments or reappointments made by the Governor to boards, commissions, committees, and councils.",0
HB0502,2023_2024,2024-RS,AN ACT relating to the Department of Financial Institutions.,"Amend KRS 286.1-440 to require the commissioner of the Department of Financial Institutions to establish a salary schedule for examiners and assistant examiners that is substantially equivalent to salaries paid by the Federal Deposit Insurance Corporation, Securities and Exchange Commission, and other federal supervisory agencies of similar jurisdiction; provide that the salary schedule of examiners and assistant examiners is not subject to the limitations of KRS 18A.110 or administrative regulations promulgated thereunder, relating to the establishment or amendment of compensation; provide that the salary schedule for examiners and assistant examiners is not subject to approval by the secretary of the Personnel Cabinet or the secretary of the Finance and Administration Cabinet; amend KRS 64.640 to conform.",0
HB0503,2023_2024,2024-RS,AN ACT relating to state benefits for veterans.,"Amend KRS 12.245, 12.354, 14A.1-070, 16.040, 40.010, 40.310, 40.650, 42.0146, 148.0211, 158.105, 158.140, 161.048, 164.512, 164.515, 186.041, 186.163, and 186.416 to make certain LGBTQ and qualifying veterans, as defined, eligible for state veterans' benefits.",0
HB0504,2023_2024,2024-RS,AN ACT relating to employment.,Create new sections of KRS Chapter 337 to define terms and make the termination of employment without cause unlawful; establish amount that may be recovered for wrongful discharge; specify when the employers' internal procedures are to be used.,0
