bill_number,session_num,session,chamber,action_date,action
HB2697,128,2023_2024_Second_Regular,House,1/25/2024,HB2697 Introduced
HB2697,128,2023_2024_Second_Regular,House,2024-01-30,First Reading Complete
HB2697,128,2023_2024_Second_Regular,House,2024-01-31,Second Reading Complete
HB2697,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2697,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~APPROP (Appropriations)
HB2697,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~RULES (Rules)
HB2698,128,2023_2024_Second_Regular,House,1/25/2024,HB2698 Introduced
HB2698,128,2023_2024_Second_Regular,,2024-02-26,Transmitted to Senate
HB2698,128,2023_2024_Second_Regular,,2024-04-02,Transmitted to House
HB2698,128,2023_2024_Second_Regular,,2024-04-03,Transmitted to Governor
HB2698,128,2023_2024_Second_Regular,Senate,2024-03-04,First Reading Complete
HB2698,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2698,128,2023_2024_Second_Regular,Senate,2024-03-05,Second Reading Complete
HB2698,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2698,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RA (Regulatory Affairs)
HB2698,128,2023_2024_Second_Regular,House,2024-02-07,Reported DPA/SE from House Committee~RA (Regulatory Affairs)
HB2698,128,2023_2024_Second_Regular,Senate,2024-03-04,Assigned to Senate Committee~FICO (Finance and Commerce)
HB2698,128,2023_2024_Second_Regular,Senate,2024-03-11,Reported DP from Senate Committee~FICO (Finance and Commerce)
HB2698,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2698,128,2023_2024_Second_Regular,House,2024-02-12,Reported C&P from House Committee~RULES (Rules)
HB2698,128,2023_2024_Second_Regular,Senate,2024-03-04,Assigned to Senate Committee~RULES (Rules)
HB2698,128,2023_2024_Second_Regular,Senate,2024-03-18,Reported PFC from Senate Committee~RULES (Rules)
HB2698,128,2023_2024_Second_Regular,House,2024-02-20,Committee of the Whole ~ DPA (Do pass amended)
HB2698,128,2023_2024_Second_Regular,House,2024-02-26,Passed Third Reading
HB2698,128,2023_2024_Second_Regular,Senate,2024-04-02,Passed Third Reading
HB2698,128,2023_2024_Second_Regular,Executive,2024-04-09,Signed by Governor
HB2698,128,2023_2024_Second_Regular,Executive,2024-04-09,LAW - Chapter Number 124
HB2699,128,2023_2024_Second_Regular,House,1/25/2024,HB2699 Introduced
HB2699,128,2023_2024_Second_Regular,House,2024-01-30,First Reading Complete
HB2699,128,2023_2024_Second_Regular,House,2024-01-31,Second Reading Complete
HB2699,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~ED (Education)
HB2699,128,2023_2024_Second_Regular,House,2024-02-13,Reported DPA from House Committee~ED (Education)
HB2699,128,2023_2024_Second_Regular,House,2024-01-30,Assigned to House Committee~RULES (Rules)
HB2699,128,2023_2024_Second_Regular,House,2024-02-19,Reported C&P from House Committee~RULES (Rules)
HB2699,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
HB2699,128,2023_2024_Second_Regular,House,2024-02-27,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
HB2700,128,2023_2024_Second_Regular,House,2/1/2024,HB2700 Introduced
HB2700,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2700,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2700,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~ED (Education)
HB2700,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2701,128,2023_2024_Second_Regular,House,1/29/2024,HB2701 Introduced
HB2701,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2701,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2701,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2701,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~MAPS (Military Affairs & Public Safety)
HB2701,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2702,128,2023_2024_Second_Regular,House,1/29/2024,HB2702 Introduced
HB2702,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2702,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2702,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~HHS (Health & Human Services)
HB2702,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2703,128,2023_2024_Second_Regular,House,1/29/2024,HB2703 Introduced
HB2703,128,2023_2024_Second_Regular,,2024-02-20,Transmitted to Senate
HB2703,128,2023_2024_Second_Regular,Senate,2024-02-22,First Reading Complete
HB2703,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2703,128,2023_2024_Second_Regular,Senate,2024-02-26,Second Reading Complete
HB2703,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2703,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2703,128,2023_2024_Second_Regular,House,2024-02-07,Reported DP from House Committee~MOE (Municipal Oversight & Elections)
HB2703,128,2023_2024_Second_Regular,Senate,2024-02-22,Assigned to Senate Committee~ELEC (Elections)
HB2703,128,2023_2024_Second_Regular,Senate,2024-03-04,Reported DP from Senate Committee~ELEC (Elections)
HB2703,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2703,128,2023_2024_Second_Regular,House,2024-02-12,Reported C&P from House Committee~RULES (Rules)
HB2703,128,2023_2024_Second_Regular,Senate,2024-02-22,Assigned to Senate Committee~RULES (Rules)
HB2703,128,2023_2024_Second_Regular,Senate,2024-03-11,Reported PFC from Senate Committee~RULES (Rules)
HB2703,128,2023_2024_Second_Regular,House,2024-02-20,Passed Third Reading
HB2704,128,2023_2024_Second_Regular,House,1/29/2024,HB2704 Introduced
HB2704,128,2023_2024_Second_Regular,,2024-02-26,Transmitted to Senate
HB2704,128,2023_2024_Second_Regular,,2024-06-12,Transmitted to House
HB2704,128,2023_2024_Second_Regular,,2024-06-14,Transmitted to Governor
HB2704,128,2023_2024_Second_Regular,Senate,2024-03-04,First Reading Complete
HB2704,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2704,128,2023_2024_Second_Regular,Senate,2024-03-05,Second Reading Complete
HB2704,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2704,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~HHS (Health & Human Services)
HB2704,128,2023_2024_Second_Regular,House,2024-02-12,Reported DP from House Committee~HHS (Health & Human Services)
HB2704,128,2023_2024_Second_Regular,Senate,2024-03-04,Assigned to Senate Committee~HHS (Health and Human Services)
HB2704,128,2023_2024_Second_Regular,Senate,2024-03-12,Reported DP from Senate Committee~HHS (Health and Human Services)
HB2704,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2704,128,2023_2024_Second_Regular,House,2024-02-19,Reported C&P from House Committee~RULES (Rules)
HB2704,128,2023_2024_Second_Regular,Senate,2024-03-04,Assigned to Senate Committee~RULES (Rules)
HB2704,128,2023_2024_Second_Regular,Senate,2024-05-09,Reported PFC from Senate Committee~RULES (Rules)
HB2704,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DP (Do pass)
HB2704,128,2023_2024_Second_Regular,House,2024-02-26,Passed Third Reading
HB2704,128,2023_2024_Second_Regular,Senate,2024-06-12,Committee of the Whole ~ DPA (Do pass amended)
HB2704,128,2023_2024_Second_Regular,Senate,2024-06-12,Passed Third Reading
HB2704,128,2023_2024_Second_Regular,House,2024-06-14,Passed Final Reading
HB2704,128,2023_2024_Second_Regular,Executive,2024-06-21,Signed by Governor
HB2704,128,2023_2024_Second_Regular,Executive,2024-06-21,LAW - Chapter Number 256
HB2705,128,2023_2024_Second_Regular,House,1/29/2024,HB2705 Introduced
HB2705,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2705,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2705,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~ED (Education)
HB2705,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~GOV (Government)
HB2705,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RA (Regulatory Affairs)
HB2705,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~JUD (Judiciary)
HB2705,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~HHS (Health & Human Services)
HB2705,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2706,128,2023_2024_Second_Regular,House,1/29/2024,HB2706 Introduced
HB2706,128,2023_2024_Second_Regular,House,2024-02-05,First Reading Complete
HB2706,128,2023_2024_Second_Regular,House,2024-02-06,Second Reading Complete
HB2706,128,2023_2024_Second_Regular,House,2024-02-05,"Assigned to House Committee~NREW (Natural Resources, Energy & Water)"
HB2706,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RULES (Rules)
HB2707,128,2023_2024_Second_Regular,House,1/29/2024,HB2707 Introduced
HB2707,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2707,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2707,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~COM (Commerce)
HB2707,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RA (Regulatory Affairs)
HB2707,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2708,128,2023_2024_Second_Regular,House,1/29/2024,HB2708 Introduced
HB2708,128,2023_2024_Second_Regular,House,2024-02-05,First Reading Complete
HB2708,128,2023_2024_Second_Regular,House,2024-02-06,Second Reading Complete
HB2708,128,2023_2024_Second_Regular,House,2024-02-05,"Assigned to House Committee~NREW (Natural Resources, Energy & Water)"
HB2708,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RULES (Rules)
HB2709,128,2023_2024_Second_Regular,House,1/30/2024,HB2709 Introduced
HB2709,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2709,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2709,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~JUD (Judiciary)
HB2709,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2710,128,2023_2024_Second_Regular,House,1/30/2024,HB2710 Introduced
HB2710,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2710,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2710,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~COM (Commerce)
HB2710,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2711,128,2023_2024_Second_Regular,House,1/30/2024,HB2711 Introduced
HB2711,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2711,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2711,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~HHS (Health & Human Services)
HB2711,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2712,128,2023_2024_Second_Regular,House,1/30/2024,HB2712 Introduced
HB2712,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2712,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2712,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~JUD (Judiciary)
HB2712,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2713,128,2023_2024_Second_Regular,House,1/30/2024,HB2713 Introduced
HB2713,128,2023_2024_Second_Regular,House,2024-02-05,First Reading Complete
HB2713,128,2023_2024_Second_Regular,House,2024-02-06,Second Reading Complete
HB2713,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RA (Regulatory Affairs)
HB2713,128,2023_2024_Second_Regular,House,2024-02-14,Reported DP from House Committee~RA (Regulatory Affairs)
HB2713,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RULES (Rules)
HB2713,128,2023_2024_Second_Regular,House,2024-02-26,Reported C&P from House Committee~RULES (Rules)
HB2713,128,2023_2024_Second_Regular,House,2024-02-28,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
HB2713,128,2023_2024_Second_Regular,House,2024-02-29,Committee of the Whole ~ DPA (Do pass amended)
HB2713,128,2023_2024_Second_Regular,House,2024-03-04,Failed Third Reading
HB2713,128,2023_2024_Second_Regular,House,2024-03-04,House Floor Motion - Motion to Reconsider Third
HB2713,128,2023_2024_Second_Regular,House,2024-03-18,House Floor Motion - Miscellaneous Motion
HB2714,128,2023_2024_Second_Regular,House,1/30/2024,HB2714 Introduced
HB2714,128,2023_2024_Second_Regular,,2024-02-29,Transmitted to Senate
HB2714,128,2023_2024_Second_Regular,Senate,2024-06-14,First Reading Complete
HB2714,128,2023_2024_Second_Regular,House,2024-02-19,First Reading Complete
HB2714,128,2023_2024_Second_Regular,House,2024-02-20,Second Reading Complete
HB2714,128,2023_2024_Second_Regular,Senate,2024-06-14,Assigned to Senate Committee~RULES (Rules)
HB2714,128,2023_2024_Second_Regular,House,2024-02-19,Assigned to House Committee~APPROP (Appropriations)
HB2714,128,2023_2024_Second_Regular,House,2024-02-19,Reported DPA/SE from House Committee~APPROP (Appropriations)
HB2714,128,2023_2024_Second_Regular,House,2024-02-19,Assigned to House Committee~RULES (Rules)
HB2714,128,2023_2024_Second_Regular,House,2024-02-26,Reported C&P from House Committee~RULES (Rules)
HB2714,128,2023_2024_Second_Regular,House,2024-02-28,Committee of the Whole ~ DPA (Do pass amended)
HB2714,128,2023_2024_Second_Regular,House,2024-02-29,Passed Third Reading
HB2715,128,2023_2024_Second_Regular,House,1/30/2024,HB2715 Introduced
HB2715,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2715,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2715,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~HHS (Health & Human Services)
HB2715,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~COM (Commerce)
HB2715,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2716,128,2023_2024_Second_Regular,House,1/30/2024,HB2716 Introduced
HB2716,128,2023_2024_Second_Regular,,2024-02-29,Transmitted to Senate
HB2716,128,2023_2024_Second_Regular,,2024-04-02,Transmitted to House
HB2716,128,2023_2024_Second_Regular,,2024-04-03,Transmitted to Governor
HB2716,128,2023_2024_Second_Regular,Senate,2024-03-07,First Reading Complete
HB2716,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2716,128,2023_2024_Second_Regular,Senate,2024-03-11,Second Reading Complete
HB2716,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2716,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~GOV (Government)
HB2716,128,2023_2024_Second_Regular,House,2024-02-14,Reported DP from House Committee~GOV (Government)
HB2716,128,2023_2024_Second_Regular,Senate,2024-03-07,"Assigned to Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
HB2716,128,2023_2024_Second_Regular,Senate,2024-03-20,"Reported DP from Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
HB2716,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~GOV (Government)
HB2716,128,2023_2024_Second_Regular,House,2024-02-15,Reported DPA ON RECON from House Committee~GOV (Government)
HB2716,128,2023_2024_Second_Regular,Senate,2024-03-07,Assigned to Senate Committee~RULES (Rules)
HB2716,128,2023_2024_Second_Regular,Senate,2024-03-25,Reported PFC from Senate Committee~RULES (Rules)
HB2716,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2716,128,2023_2024_Second_Regular,House,2024-02-26,Reported C&P from House Committee~RULES (Rules)
HB2716,128,2023_2024_Second_Regular,House,2024-02-28,Committee of the Whole ~ DPA (Do pass amended)
HB2716,128,2023_2024_Second_Regular,House,2024-02-29,Passed Third Reading
HB2716,128,2023_2024_Second_Regular,Senate,2024-04-02,Passed Third Reading
HB2716,128,2023_2024_Second_Regular,Executive,2024-04-09,Signed by Governor
HB2716,128,2023_2024_Second_Regular,Executive,2024-04-09,LAW - Chapter Number 125
HB2717,128,2023_2024_Second_Regular,House,1/30/2024,HB2717 Introduced
HB2717,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2717,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2717,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~ED (Education)
HB2717,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2718,128,2023_2024_Second_Regular,House,1/30/2024,HB2718 Introduced
HB2718,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2718,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2718,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~APPROP (Appropriations)
HB2718,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2719,128,2023_2024_Second_Regular,House,1/30/2024,HB2719 Introduced
HB2719,128,2023_2024_Second_Regular,,2024-02-22,Transmitted to Senate
HB2719,128,2023_2024_Second_Regular,,2024-06-12,Transmitted to House
HB2719,128,2023_2024_Second_Regular,Senate,2024-02-26,First Reading Complete
HB2719,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2719,128,2023_2024_Second_Regular,Senate,2024-02-27,Second Reading Complete
HB2719,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2719,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~MOE (Municipal Oversight & Elections)
HB2719,128,2023_2024_Second_Regular,House,2024-02-07,Reported DP from House Committee~MOE (Municipal Oversight & Elections)
HB2719,128,2023_2024_Second_Regular,Senate,2024-02-26,Assigned to Senate Committee~ELEC (Elections)
HB2719,128,2023_2024_Second_Regular,Senate,2024-03-04,Reported DP from Senate Committee~ELEC (Elections)
HB2719,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2719,128,2023_2024_Second_Regular,House,2024-02-12,Reported C&P from House Committee~RULES (Rules)
HB2719,128,2023_2024_Second_Regular,Senate,2024-02-26,Assigned to Senate Committee~RULES (Rules)
HB2719,128,2023_2024_Second_Regular,Senate,2024-03-25,Reported PFC from Senate Committee~RULES (Rules)
HB2719,128,2023_2024_Second_Regular,House,2024-02-20,Committee of the Whole ~ DP (Do pass)
HB2719,128,2023_2024_Second_Regular,House,2024-02-22,Passed Third Reading
HB2719,128,2023_2024_Second_Regular,Senate,2024-06-12,Committee of the Whole ~ DPA (Do pass amended)
HB2719,128,2023_2024_Second_Regular,Senate,2024-06-12,Passed Third Reading
HB2720,128,2023_2024_Second_Regular,House,1/30/2024,HB2720 Introduced
HB2720,128,2023_2024_Second_Regular,,2024-03-04,Transmitted to Senate
HB2720,128,2023_2024_Second_Regular,,2024-05-08,Transmitted to House
HB2720,128,2023_2024_Second_Regular,,2024-05-15,Transmitted to Governor
HB2720,128,2023_2024_Second_Regular,Senate,2024-03-07,First Reading Complete
HB2720,128,2023_2024_Second_Regular,House,2024-02-05,First Reading Complete
HB2720,128,2023_2024_Second_Regular,Senate,2024-03-11,Second Reading Complete
HB2720,128,2023_2024_Second_Regular,House,2024-02-06,Second Reading Complete
HB2720,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~GOV (Government)
HB2720,128,2023_2024_Second_Regular,House,2024-02-14,Reported DP from House Committee~GOV (Government)
HB2720,128,2023_2024_Second_Regular,Senate,2024-03-07,Assigned to Senate Committee~FICO (Finance and Commerce)
HB2720,128,2023_2024_Second_Regular,Senate,2024-03-18,Reported DPA from Senate Committee~FICO (Finance and Commerce)
HB2720,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RULES (Rules)
HB2720,128,2023_2024_Second_Regular,House,2024-02-19,Reported C&P from House Committee~RULES (Rules)
HB2720,128,2023_2024_Second_Regular,Senate,2024-03-07,Assigned to Senate Committee~RULES (Rules)
HB2720,128,2023_2024_Second_Regular,Senate,2024-03-25,Reported PFC from Senate Committee~RULES (Rules)
HB2720,128,2023_2024_Second_Regular,House,2024-02-26,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
HB2720,128,2023_2024_Second_Regular,House,2024-02-27,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
HB2720,128,2023_2024_Second_Regular,House,2024-02-28,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
HB2720,128,2023_2024_Second_Regular,House,2024-02-29,Committee of the Whole ~ DP (Do pass)
HB2720,128,2023_2024_Second_Regular,House,2024-03-04,Passed Third Reading
HB2720,128,2023_2024_Second_Regular,Senate,2024-05-08,Committee of the Whole ~ DPA (Do pass amended)
HB2720,128,2023_2024_Second_Regular,Senate,2024-05-08,Passed Third Reading
HB2720,128,2023_2024_Second_Regular,House,2024-05-15,Passed Final Reading
HB2720,128,2023_2024_Second_Regular,Executive,2024-05-21,Signed by Governor
HB2720,128,2023_2024_Second_Regular,Executive,2024-05-21,LAW - Chapter Number 196
HB2721,128,2023_2024_Second_Regular,House,1/30/2024,HB2721 Introduced
HB2721,128,2023_2024_Second_Regular,,2024-03-12,Transmitted to Senate
HB2721,128,2023_2024_Second_Regular,,2024-05-08,Transmitted to House
HB2721,128,2023_2024_Second_Regular,,2024-05-15,Transmitted to Governor
HB2721,128,2023_2024_Second_Regular,Senate,2024-03-13,First Reading Complete
HB2721,128,2023_2024_Second_Regular,House,2024-02-05,First Reading Complete
HB2721,128,2023_2024_Second_Regular,Senate,2024-03-14,Second Reading Complete
HB2721,128,2023_2024_Second_Regular,House,2024-02-06,Second Reading Complete
HB2721,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~GOV (Government)
HB2721,128,2023_2024_Second_Regular,House,2024-02-15,Reported DP from House Committee~GOV (Government)
HB2721,128,2023_2024_Second_Regular,Senate,2024-03-13,Assigned to Senate Committee~FICO (Finance and Commerce)
HB2721,128,2023_2024_Second_Regular,Senate,2024-03-18,Reported DPA from Senate Committee~FICO (Finance and Commerce)
HB2721,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RULES (Rules)
HB2721,128,2023_2024_Second_Regular,House,2024-02-20,Reported C&P from House Committee~RULES (Rules)
HB2721,128,2023_2024_Second_Regular,Senate,2024-03-13,Assigned to Senate Committee~RULES (Rules)
HB2721,128,2023_2024_Second_Regular,Senate,2024-03-25,Reported PFC from Senate Committee~RULES (Rules)
HB2721,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ RET ON CAL (Retained on the Calendar)
HB2721,128,2023_2024_Second_Regular,House,2024-02-29,Committee of the Whole ~ DP (Do pass)
HB2721,128,2023_2024_Second_Regular,House,2024-03-04,Failed Third Reading
HB2721,128,2023_2024_Second_Regular,House,2024-03-04,House Floor Motion - Motion to Reconsider Third
HB2721,128,2023_2024_Second_Regular,House,2024-03-12,Passed Third Reading
HB2721,128,2023_2024_Second_Regular,Senate,2024-04-24,Committee of the Whole ~ RETAINED (Retained)
HB2721,128,2023_2024_Second_Regular,Senate,2024-05-08,Committee of the Whole ~ DPA (Do pass amended)
HB2721,128,2023_2024_Second_Regular,Senate,2024-05-08,Passed Third Reading
HB2721,128,2023_2024_Second_Regular,House,2024-05-15,Passed Final Reading
HB2721,128,2023_2024_Second_Regular,Executive,2024-05-21,Signed by Governor
HB2721,128,2023_2024_Second_Regular,Executive,2024-05-21,LAW - Chapter Number 197
HB2722,128,2023_2024_Second_Regular,House,1/30/2024,HB2722 Introduced
HB2722,128,2023_2024_Second_Regular,,2024-02-26,Transmitted to Senate
HB2722,128,2023_2024_Second_Regular,Senate,2024-03-04,First Reading Complete
HB2722,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2722,128,2023_2024_Second_Regular,Senate,2024-03-05,Second Reading Complete
HB2722,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2722,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~MAPS (Military Affairs & Public Safety)
HB2722,128,2023_2024_Second_Regular,House,2024-02-12,Reported DP from House Committee~MAPS (Military Affairs & Public Safety)
HB2722,128,2023_2024_Second_Regular,Senate,2024-03-04,"Assigned to Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
HB2722,128,2023_2024_Second_Regular,Senate,2024-03-13,"Reported DP from Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
HB2722,128,2023_2024_Second_Regular,Senate,2024-03-04,Assigned to Senate Committee~RULES (Rules)
HB2722,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2722,128,2023_2024_Second_Regular,House,2024-02-20,Reported C&P from House Committee~RULES (Rules)
HB2722,128,2023_2024_Second_Regular,House,2024-02-21,Committee of the Whole ~ DP (Do pass)
HB2722,128,2023_2024_Second_Regular,House,2024-02-26,Passed Third Reading
HB2723,128,2023_2024_Second_Regular,House,1/30/2024,HB2723 Introduced
HB2723,128,2023_2024_Second_Regular,House,2024-02-05,First Reading Complete
HB2723,128,2023_2024_Second_Regular,House,2024-02-06,Second Reading Complete
HB2723,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~TI (Transportation & Infrastructure)
HB2723,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RULES (Rules)
HB2724,128,2023_2024_Second_Regular,House,1/30/2024,HB2724 Introduced
HB2724,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2724,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2724,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~ED (Education)
HB2724,128,2023_2024_Second_Regular,House,2024-02-12,Reported W/D from House Committee~ED (Education)
HB2724,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~APPROP (Appropriations)
HB2724,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2725,128,2023_2024_Second_Regular,House,1/30/2024,HB2725 Introduced
HB2725,128,2023_2024_Second_Regular,House,2024-02-01,First Reading Complete
HB2725,128,2023_2024_Second_Regular,House,2024-02-05,Second Reading Complete
HB2725,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~APPROP (Appropriations)
HB2725,128,2023_2024_Second_Regular,House,2024-02-14,Reported FAILED from House Committee~APPROP (Appropriations)
HB2725,128,2023_2024_Second_Regular,House,2024-02-01,Assigned to House Committee~RULES (Rules)
HB2726,128,2023_2024_Second_Regular,House,1/30/2024,HB2726 Introduced
HB2726,128,2023_2024_Second_Regular,House,2024-02-05,First Reading Complete
HB2726,128,2023_2024_Second_Regular,House,2024-02-06,Second Reading Complete
HB2726,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~HHS (Health & Human Services)
HB2726,128,2023_2024_Second_Regular,House,2024-02-05,Assigned to House Committee~RULES (Rules)
HB2727,128,2023_2024_Second_Regular,House,1/30/2024,HB2727 Introduced
