bill_number,session_num,session,chamber,action_date,action
SB1097,127,2023_2024_First_Regular,House,2023-04-04,Passed Third Reading
SB1097,127,2023_2024_First_Regular,Executive,2023-04-11,Signed by Governor
SB1097,127,2023_2024_First_Regular,Executive,2023-04-11,LAW - Chapter Number 30
SB1098,127,2023_2024_First_Regular,Senate,1/18/2023,SB1098 Introduced
SB1098,127,2023_2024_First_Regular,,2023-02-21,Transmitted to House
SB1098,127,2023_2024_First_Regular,,2023-05-15,Transmitted to Senate
SB1098,127,2023_2024_First_Regular,,2023-06-14,Transmitted to Governor
SB1098,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1098,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1098,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1098,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1098,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1098,127,2023_2024_First_Regular,Senate,2023-01-30,Reported DP from Senate Committee~TAT (Transportation and Technology)
SB1098,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~TI (Transportation & Infrastructure)
SB1098,127,2023_2024_First_Regular,House,2023-03-22,Reported DP from House Committee~TI (Transportation & Infrastructure)
SB1098,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1098,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1098,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1098,127,2023_2024_First_Regular,House,2023-03-27,Reported C&P from House Committee~RULES (Rules)
SB1098,127,2023_2024_First_Regular,Senate,2023-02-21,Committee of the Whole ~ DPA (Do pass amended)
SB1098,127,2023_2024_First_Regular,Senate,2023-02-21,Passed Third Reading
SB1098,127,2023_2024_First_Regular,House,2023-04-11,House Floor Motion - Motion to Ad COW
SB1098,127,2023_2024_First_Regular,House,2023-04-11,Additional Committee of the Whole ~ DPA (Do pass amended)
SB1098,127,2023_2024_First_Regular,House,2023-05-15,Passed Third Reading
SB1098,127,2023_2024_First_Regular,Senate,2023-06-13,Passed Final Reading
SB1098,127,2023_2024_First_Regular,Executive,2023-06-20,Signed by Governor
SB1098,127,2023_2024_First_Regular,Executive,2023-06-20,LAW - Chapter Number 189
SB1099,127,2023_2024_First_Regular,Senate,1/18/2023,SB1099 Introduced
SB1099,127,2023_2024_First_Regular,Senate,2023-01-23,First Reading Complete
SB1099,127,2023_2024_First_Regular,Senate,2023-01-24,Second Reading Complete
SB1099,127,2023_2024_First_Regular,Senate,2023-01-23,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1099,127,2023_2024_First_Regular,Senate,2023-02-13,Reported HELD from Senate Committee~TAT (Transportation and Technology)
SB1099,127,2023_2024_First_Regular,Senate,2023-01-23,Assigned to Senate Committee~RULES (Rules)
SB1100,127,2023_2024_First_Regular,Senate,1/18/2023,SB1100 Introduced
SB1100,127,2023_2024_First_Regular,,2023-02-21,Transmitted to House
SB1100,127,2023_2024_First_Regular,,2023-05-15,Transmitted to Senate
SB1100,127,2023_2024_First_Regular,,2023-05-17,Transmitted to Governor
SB1100,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1100,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1100,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1100,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1100,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1100,127,2023_2024_First_Regular,Senate,2023-01-30,Reported DP from Senate Committee~TAT (Transportation and Technology)
SB1100,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~TI (Transportation & Infrastructure)
SB1100,127,2023_2024_First_Regular,House,2023-03-22,Reported DP from House Committee~TI (Transportation & Infrastructure)
SB1100,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1100,127,2023_2024_First_Regular,Senate,2023-02-07,Reported PFC from Senate Committee~RULES (Rules)
SB1100,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1100,127,2023_2024_First_Regular,House,2023-03-27,Reported C&P from House Committee~RULES (Rules)
SB1100,127,2023_2024_First_Regular,Senate,2023-02-21,Committee of the Whole ~ DPA (Do pass amended)
SB1100,127,2023_2024_First_Regular,Senate,2023-02-21,Passed Third Reading
SB1100,127,2023_2024_First_Regular,House,2023-05-15,Passed Third Reading
SB1100,127,2023_2024_First_Regular,Executive,2023-05-19,Vetoed by Governor
SB1101,127,2023_2024_First_Regular,Senate,1/18/2023,SB1101 Introduced
SB1101,127,2023_2024_First_Regular,,2023-02-08,Transmitted to House
SB1101,127,2023_2024_First_Regular,,2023-04-05,Transmitted to Senate
SB1101,127,2023_2024_First_Regular,,2023-04-12,Transmitted to Governor
SB1101,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1101,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1101,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1101,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1101,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1101,127,2023_2024_First_Regular,Senate,2023-01-30,Reported DP from Senate Committee~TAT (Transportation and Technology)
SB1101,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~TI (Transportation & Infrastructure)
SB1101,127,2023_2024_First_Regular,House,2023-03-16,Reported DPA/SE from House Committee~TI (Transportation & Infrastructure)
SB1101,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1101,127,2023_2024_First_Regular,Senate,2023-02-07,Reported PFC from Senate Committee~RULES (Rules)
SB1101,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1101,127,2023_2024_First_Regular,House,2023-03-27,Reported C&P from House Committee~RULES (Rules)
SB1101,127,2023_2024_First_Regular,Senate,2023-02-08,Committee of the Whole ~ DP (Do pass)
SB1101,127,2023_2024_First_Regular,Senate,2023-02-08,Passed Third Reading
SB1101,127,2023_2024_First_Regular,House,2023-04-04,Committee of the Whole ~ DPA (Do pass amended)
SB1101,127,2023_2024_First_Regular,House,2023-04-05,Passed Third Reading
SB1101,127,2023_2024_First_Regular,Senate,2023-04-12,Passed Final Reading
SB1101,127,2023_2024_First_Regular,Executive,2023-04-18,Vetoed by Governor
SB1102,127,2023_2024_First_Regular,Senate,1/18/2023,SB1102 Introduced
SB1102,127,2023_2024_First_Regular,,2023-02-16,Transmitted to House
SB1102,127,2023_2024_First_Regular,,2023-07-31,Transmitted to Senate
SB1102,127,2023_2024_First_Regular,,2023-08-01,Transmitted to Governor
SB1102,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1102,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1102,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1102,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1102,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1102,127,2023_2024_First_Regular,Senate,2023-01-30,Reported DP from Senate Committee~TAT (Transportation and Technology)
SB1102,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~TI (Transportation & Infrastructure)
SB1102,127,2023_2024_First_Regular,House,2023-03-22,Reported DP from House Committee~TI (Transportation & Infrastructure)
SB1102,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~APPROP (Appropriations)
SB1102,127,2023_2024_First_Regular,Senate,2023-02-07,Reported DPA from Senate Committee~APPROP (Appropriations)
SB1102,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~APPROP (Appropriations)
SB1102,127,2023_2024_First_Regular,House,2023-04-03,Reported DPA/SE from House Committee~APPROP (Appropriations)
SB1102,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1102,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1102,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1102,127,2023_2024_First_Regular,House,2023-07-31,Reported C&P from House Committee~RULES (Rules)
SB1102,127,2023_2024_First_Regular,Senate,2023-02-16,Committee of the Whole ~ DPA (Do pass amended)
SB1102,127,2023_2024_First_Regular,Senate,2023-02-16,Passed Third Reading
SB1102,127,2023_2024_First_Regular,House,2023-07-31,Committee of the Whole ~ DPA (Do pass amended)
SB1102,127,2023_2024_First_Regular,House,2023-07-31,Passed Third Reading
SB1102,127,2023_2024_First_Regular,Senate,2023-07-31,Passed Final Reading
SB1102,127,2023_2024_First_Regular,Executive,2023-08-01,Signed by Governor
SB1102,127,2023_2024_First_Regular,Executive,2023-08-01,LAW - Chapter Number 203
SB1103,127,2023_2024_First_Regular,Senate,1/18/2023,SB1103 Introduced
SB1103,127,2023_2024_First_Regular,,2023-02-14,Transmitted to House
SB1103,127,2023_2024_First_Regular,,2023-02-27,Transmitted to Senate
SB1103,127,2023_2024_First_Regular,,2023-03-01,Transmitted to Governor
SB1103,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1103,127,2023_2024_First_Regular,House,2023-02-21,First Reading Complete
SB1103,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1103,127,2023_2024_First_Regular,House,2023-02-22,Second Reading Complete
SB1103,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~GOV (Government)
SB1103,127,2023_2024_First_Regular,Senate,2023-02-01,Reported DPA from Senate Committee~GOV (Government)
SB1103,127,2023_2024_First_Regular,House,2023-02-21,Assigned to House Committee~RULES (Rules)
SB1103,127,2023_2024_First_Regular,House,2023-02-21,Reported DP/C&P from House Committee~RULES (Rules)
SB1103,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1103,127,2023_2024_First_Regular,Senate,2023-02-07,Reported PFC from Senate Committee~RULES (Rules)
SB1103,127,2023_2024_First_Regular,Senate,2023-02-14,Committee of the Whole ~ DPA (Do pass amended)
SB1103,127,2023_2024_First_Regular,Senate,2023-02-14,Passed Third Reading
SB1103,127,2023_2024_First_Regular,House,2023-02-27,Committee of the Whole ~ DPA (Do pass amended)
SB1103,127,2023_2024_First_Regular,House,2023-02-27,Passed Third Reading
SB1103,127,2023_2024_First_Regular,Senate,2023-03-01,Passed Final Reading
SB1103,127,2023_2024_First_Regular,Executive,2023-03-03,Signed by Governor
SB1103,127,2023_2024_First_Regular,Executive,2023-03-03,LAW - Chapter Number 1
SB1104,127,2023_2024_First_Regular,Senate,1/18/2023,SB1104 Introduced
SB1104,127,2023_2024_First_Regular,,2023-02-13,Transmitted to House
SB1104,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1104,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1104,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1104,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1104,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~COM (Commerce)
SB1104,127,2023_2024_First_Regular,Senate,2023-02-01,Reported DP from Senate Committee~COM (Commerce)
SB1104,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~GOV (Government)
SB1104,127,2023_2024_First_Regular,House,2023-03-20,Reported W/D from House Committee~GOV (Government)
SB1104,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1104,127,2023_2024_First_Regular,Senate,2023-02-07,Reported PFC from Senate Committee~RULES (Rules)
SB1104,127,2023_2024_First_Regular,House,2023-03-20,"Assigned to House Committee~NREW (Natural Resources, Energy & Water)"
SB1104,127,2023_2024_First_Regular,House,2023-03-28,"Reported HELD from House Committee~NREW (Natural Resources, Energy & Water)"
SB1104,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1104,127,2023_2024_First_Regular,Senate,2023-02-13,Passed Third Reading
SB1105,127,2023_2024_First_Regular,Senate,1/18/2023,SB1105 Introduced
SB1105,127,2023_2024_First_Regular,,2023-03-07,Transmitted to House
SB1105,127,2023_2024_First_Regular,,2023-05-15,Transmitted to Senate
SB1105,127,2023_2024_First_Regular,,2023-05-23,Transmitted to Governor
SB1105,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1105,127,2023_2024_First_Regular,House,2023-03-09,First Reading Complete
SB1105,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1105,127,2023_2024_First_Regular,House,2023-03-13,Second Reading Complete
SB1105,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~ELEC (Elections)
SB1105,127,2023_2024_First_Regular,Senate,2023-01-30,Reported DP from Senate Committee~ELEC (Elections)
SB1105,127,2023_2024_First_Regular,House,2023-03-09,Assigned to House Committee~MOE (Municipal Oversight & Elections)
SB1105,127,2023_2024_First_Regular,House,2023-03-15,Reported DP from House Committee~MOE (Municipal Oversight & Elections)
SB1105,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1105,127,2023_2024_First_Regular,Senate,2023-02-07,Reported PFC from Senate Committee~RULES (Rules)
SB1105,127,2023_2024_First_Regular,House,2023-03-09,Assigned to House Committee~RULES (Rules)
SB1105,127,2023_2024_First_Regular,House,2023-03-20,Reported C&P from House Committee~RULES (Rules)
SB1105,127,2023_2024_First_Regular,Senate,2023-02-27,Committee of the Whole ~ DP (Do pass)
SB1105,127,2023_2024_First_Regular,Senate,2023-02-28,Failed Third Reading
SB1105,127,2023_2024_First_Regular,Senate,2023-02-28,Senate Floor Motion - Motion to Reconsider Third
SB1105,127,2023_2024_First_Regular,Senate,2023-03-07,Additional Committee of the Whole ~ DPA (Do pass amended)
SB1105,127,2023_2024_First_Regular,Senate,2023-03-07,Passed Third Reading
SB1105,127,2023_2024_First_Regular,House,2023-05-15,Passed Third Reading
SB1105,127,2023_2024_First_Regular,Executive,2023-05-26,Vetoed by Governor
SB1106,127,2023_2024_First_Regular,Senate,1/18/2023,SB1106 Introduced
SB1106,127,2023_2024_First_Regular,,2023-02-21,Transmitted to House
SB1106,127,2023_2024_First_Regular,,2023-05-15,Transmitted to Senate
SB1106,127,2023_2024_First_Regular,,2023-06-14,Transmitted to Governor
SB1106,127,2023_2024_First_Regular,Senate,2023-01-23,First Reading Complete
SB1106,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1106,127,2023_2024_First_Regular,Senate,2023-01-24,Second Reading Complete
SB1106,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1106,127,2023_2024_First_Regular,Senate,2023-01-23,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1106,127,2023_2024_First_Regular,Senate,2023-02-06,Reported DP from Senate Committee~TAT (Transportation and Technology)
SB1106,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~COM (Commerce)
SB1106,127,2023_2024_First_Regular,House,2023-03-28,Reported DPA from House Committee~COM (Commerce)
SB1106,127,2023_2024_First_Regular,Senate,2023-01-23,Assigned to Senate Committee~RULES (Rules)
SB1106,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1106,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1106,127,2023_2024_First_Regular,House,2023-04-04,Reported C&P from House Committee~RULES (Rules)
SB1106,127,2023_2024_First_Regular,Senate,2023-02-21,Committee of the Whole ~ DPA (Do pass amended)
SB1106,127,2023_2024_First_Regular,Senate,2023-02-21,Passed Third Reading
SB1106,127,2023_2024_First_Regular,House,2023-04-10,Committee of the Whole ~ DPA (Do pass amended)
SB1106,127,2023_2024_First_Regular,House,2023-05-15,Passed Third Reading
SB1106,127,2023_2024_First_Regular,Senate,2023-06-13,Passed Final Reading
SB1106,127,2023_2024_First_Regular,Executive,2023-06-20,Vetoed by Governor
SB1107,127,2023_2024_First_Regular,Senate,1/18/2023,SB1107 Introduced
SB1107,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1107,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1107,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~TAT (Transportation and Technology)
SB1107,127,2023_2024_First_Regular,Senate,2023-02-06,Reported DP from Senate Committee~TAT (Transportation and Technology)
SB1107,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1108,127,2023_2024_First_Regular,Senate,1/18/2023,SB1108 Introduced
SB1108,127,2023_2024_First_Regular,,2023-02-09,Transmitted to House
SB1108,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1108,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1108,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1108,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1108,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~FIN (Finance)
SB1108,127,2023_2024_First_Regular,Senate,2023-01-30,Reported DP from Senate Committee~FIN (Finance)
SB1108,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~WM (Ways & Means)
SB1108,127,2023_2024_First_Regular,House,2023-03-29,Reported FAILED from House Committee~WM (Ways & Means)
SB1108,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1108,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1108,127,2023_2024_First_Regular,Senate,2023-02-07,Reported PFC from Senate Committee~RULES (Rules)
SB1108,127,2023_2024_First_Regular,Senate,2023-02-09,Committee of the Whole ~ DPA (Do pass amended)
SB1108,127,2023_2024_First_Regular,Senate,2023-02-09,Passed Third Reading
SB1109,127,2023_2024_First_Regular,Senate,1/18/2023,SB1109 Introduced
SB1109,127,2023_2024_First_Regular,,2023-02-21,Transmitted to House
SB1109,127,2023_2024_First_Regular,,2023-04-04,Transmitted to Senate
SB1109,127,2023_2024_First_Regular,,2023-04-05,Transmitted to Governor
SB1109,127,2023_2024_First_Regular,Senate,2023-01-31,First Reading Complete
SB1109,127,2023_2024_First_Regular,House,2023-02-27,First Reading Complete
SB1109,127,2023_2024_First_Regular,Senate,2023-02-01,Second Reading Complete
SB1109,127,2023_2024_First_Regular,House,2023-02-28,Second Reading Complete
SB1109,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~JUD (Judiciary)
SB1109,127,2023_2024_First_Regular,Senate,2023-02-09,Reported DP from Senate Committee~JUD (Judiciary)
SB1109,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~JUD (Judiciary)
SB1109,127,2023_2024_First_Regular,House,2023-03-08,Reported DP from House Committee~JUD (Judiciary)
SB1109,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1109,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1109,127,2023_2024_First_Regular,House,2023-02-27,Assigned to House Committee~RULES (Rules)
SB1109,127,2023_2024_First_Regular,House,2023-03-13,Reported C&P from House Committee~RULES (Rules)
SB1109,127,2023_2024_First_Regular,Senate,2023-02-21,Committee of the Whole ~ DP (Do pass)
SB1109,127,2023_2024_First_Regular,Senate,2023-02-21,Passed Third Reading
SB1109,127,2023_2024_First_Regular,House,2023-04-04,Passed Third Reading
SB1109,127,2023_2024_First_Regular,Executive,2023-04-11,Vetoed by Governor
SB1110,127,2023_2024_First_Regular,Senate,1/18/2023,SB1110 Introduced
SB1110,127,2023_2024_First_Regular,,2023-03-02,Transmitted to House
SB1110,127,2023_2024_First_Regular,,2023-04-05,Transmitted to Senate
SB1110,127,2023_2024_First_Regular,,2023-04-12,Transmitted to Governor
SB1110,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1110,127,2023_2024_First_Regular,House,2023-03-08,First Reading Complete
SB1110,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1110,127,2023_2024_First_Regular,House,2023-03-09,Second Reading Complete
SB1110,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~JUD (Judiciary)
SB1110,127,2023_2024_First_Regular,Senate,2023-01-26,Reported DP from Senate Committee~JUD (Judiciary)
SB1110,127,2023_2024_First_Regular,House,2023-03-08,Assigned to House Committee~GOV (Government)
SB1110,127,2023_2024_First_Regular,House,2023-03-22,Reported DPA from House Committee~GOV (Government)
SB1110,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1110,127,2023_2024_First_Regular,Senate,2023-02-07,Reported PFC from Senate Committee~RULES (Rules)
SB1110,127,2023_2024_First_Regular,House,2023-03-08,Assigned to House Committee~RULES (Rules)
SB1110,127,2023_2024_First_Regular,House,2023-03-27,Reported C&P from House Committee~RULES (Rules)
SB1110,127,2023_2024_First_Regular,Senate,2023-03-01,Committee of the Whole ~ DP (Do pass)
SB1110,127,2023_2024_First_Regular,Senate,2023-03-01,Passed Third Reading
SB1110,127,2023_2024_First_Regular,House,2023-04-04,Committee of the Whole ~ DPA (Do pass amended)
SB1110,127,2023_2024_First_Regular,House,2023-04-05,Passed Third Reading
SB1110,127,2023_2024_First_Regular,Senate,2023-04-12,Passed Final Reading
SB1110,127,2023_2024_First_Regular,Executive,2023-04-18,Signed by Governor
SB1110,127,2023_2024_First_Regular,Executive,2023-04-18,LAW - Chapter Number 64
SB1111,127,2023_2024_First_Regular,Senate,1/18/2023,SB1111 Introduced
SB1111,127,2023_2024_First_Regular,,2023-03-03,Transmitted to House
SB1111,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1111,127,2023_2024_First_Regular,House,2023-03-07,First Reading Complete
SB1111,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1111,127,2023_2024_First_Regular,House,2023-03-08,Second Reading Complete
SB1111,127,2023_2024_First_Regular,House,2023-03-07,Assigned to House Committee~ED (Education)
SB1111,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~ED (Education)
SB1111,127,2023_2024_First_Regular,Senate,2023-02-02,Reported DPA from Senate Committee~ED (Education)
SB1111,127,2023_2024_First_Regular,House,2023-03-07,Assigned to House Committee~RULES (Rules)
SB1111,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1111,127,2023_2024_First_Regular,Senate,2023-02-13,Reported PFC from Senate Committee~RULES (Rules)
SB1111,127,2023_2024_First_Regular,Senate,2023-02-21,Committee of the Whole ~ RETAINED (Retained)
SB1111,127,2023_2024_First_Regular,Senate,2023-03-02,Committee of the Whole ~ DPA (Do pass amended)
SB1111,127,2023_2024_First_Regular,Senate,2023-03-02,Passed Third Reading
SB1112,127,2023_2024_First_Regular,Senate,1/18/2023,SB1112 Introduced
SB1112,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1112,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1112,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~GOV (Government)
SB1112,127,2023_2024_First_Regular,Senate,2023-02-16,Reported DPA from Senate Committee~GOV (Government)
SB1112,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1113,127,2023_2024_First_Regular,Senate,1/18/2023,SB1113 Introduced
SB1113,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1113,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1113,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~GOV (Government)
SB1113,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1114,127,2023_2024_First_Regular,Senate,1/18/2023,SB1114 Introduced
SB1114,127,2023_2024_First_Regular,Senate,2023-01-23,First Reading Complete
SB1114,127,2023_2024_First_Regular,Senate,2023-01-24,Second Reading Complete
SB1114,127,2023_2024_First_Regular,Senate,2023-01-23,Assigned to Senate Committee~APPROP (Appropriations)
SB1114,127,2023_2024_First_Regular,Senate,2023-02-14,Reported DP from Senate Committee~APPROP (Appropriations)
SB1114,127,2023_2024_First_Regular,Senate,2023-01-23,"Assigned to Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
SB1114,127,2023_2024_First_Regular,Senate,2023-02-08,"Reported DP from Senate Committee~MAPS (Military Affairs, Public Safety and Border Security)"
SB1114,127,2023_2024_First_Regular,Senate,2023-01-23,Assigned to Senate Committee~RULES (Rules)
SB1114,127,2023_2024_First_Regular,Senate,2023-02-20,Reported PFC from Senate Committee~RULES (Rules)
SB1114,127,2023_2024_First_Regular,Senate,2023-03-14,Committee of the Whole ~ DP (Do pass)
SB1114,127,2023_2024_First_Regular,Senate,2023-03-15,Failed Third Reading
SB1115,127,2023_2024_First_Regular,Senate,1/18/2023,SB1115 Introduced
SB1115,127,2023_2024_First_Regular,,2023-03-03,Transmitted to House
SB1115,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1115,127,2023_2024_First_Regular,House,2023-03-07,First Reading Complete
SB1115,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1115,127,2023_2024_First_Regular,House,2023-03-08,Second Reading Complete
SB1115,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~GOV (Government)
SB1115,127,2023_2024_First_Regular,Senate,2023-02-01,Reported DPA from Senate Committee~GOV (Government)
SB1115,127,2023_2024_First_Regular,House,2023-03-07,"Assigned to House Committee~LARA (Land, Agriculture & Rural Affairs)"
SB1115,127,2023_2024_First_Regular,House,2023-03-20,"Reported FAILED from House Committee~LARA (Land, Agriculture & Rural Affairs)"
SB1115,127,2023_2024_First_Regular,House,2023-03-07,Assigned to House Committee~RULES (Rules)
SB1115,127,2023_2024_First_Regular,Senate,2023-01-19,Assigned to Senate Committee~RULES (Rules)
SB1115,127,2023_2024_First_Regular,Senate,2023-02-07,Reported PFC from Senate Committee~RULES (Rules)
SB1115,127,2023_2024_First_Regular,Senate,2023-02-28,Committee of the Whole ~ DPA (Do pass amended)
SB1115,127,2023_2024_First_Regular,Senate,2023-03-02,Additional Committee of the Whole ~ DPA (Do pass amended)
SB1115,127,2023_2024_First_Regular,Senate,2023-03-02,Passed Third Reading
SB1116,127,2023_2024_First_Regular,Senate,1/18/2023,SB1116 Introduced
SB1116,127,2023_2024_First_Regular,Senate,2023-01-31,First Reading Complete
SB1116,127,2023_2024_First_Regular,Senate,2023-02-01,Second Reading Complete
SB1116,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~GOV (Government)
SB1116,127,2023_2024_First_Regular,Senate,2023-01-31,Assigned to Senate Committee~RULES (Rules)
SB1117,127,2023_2024_First_Regular,Senate,1/18/2023,SB1117 Introduced
SB1117,127,2023_2024_First_Regular,Senate,2023-01-19,First Reading Complete
SB1117,127,2023_2024_First_Regular,Senate,2023-01-23,Second Reading Complete
SB1117,127,2023_2024_First_Regular,Senate,2023-02-07,Assigned to Senate Committee~COM (Commerce)
SB1117,127,2023_2024_First_Regular,Senate,2023-02-08,Reported DPA/SE from Senate Committee~COM (Commerce)
