bill_number,session,action_date,chamber,action,voteid,order
HB0024,2024-RS,2024-02-20,House,H 2nd Reading:Passed,,7
HB0024,2024-RS,2024-02-19,House,H COW:Passed,,6
HB0024,2024-RS,2024-02-16,House,H Placed on General File,,5
HB0024,2024-RS,2024-02-16,House,H10 - Labor:Recommend Amend and Do Pass 9-0-0-0-0,-88,4
HB0024,2024-RS,2024-02-12,House,H Introduced and Referred to H10 - Labor 59-1-2-0-0,5029,3
HB0024,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0024,2024-RS,2023-12-21,LSO,Bill Number Assigned,,1
HB0025,2024-RS,2024-03-05,LSO,Assigned Chapter Number 24,,20
HB0025,2024-RS,2024-03-05,Governor,Governor Signed HEA No. 0019,,19
HB0025,2024-RS,2024-03-01,Senate,S President Signed HEA No. 0019,,18
HB0025,2024-RS,2024-02-29,House,H Speaker Signed HEA No. 0019,,17
HB0025,2024-RS,2024-02-29,LSO,Assigned Number HEA No. 0019,,16
HB0025,2024-RS,2024-02-29,Senate,S 3rd Reading:Passed 29-0-2-0-0,529,15
HB0025,2024-RS,2024-02-28,Senate,S 2nd Reading:Passed,,14
HB0025,2024-RS,2024-02-27,Senate,S COW:Passed,,13
HB0025,2024-RS,2024-02-26,Senate,S Placed on General File,,12
HB0025,2024-RS,2024-02-26,Senate,S10 - Labor:Recommend Do Pass 5-0-0-0-0,-319,11
HB0025,2024-RS,2024-02-21,Senate,S Introduced and Referred to S10 - Labor,,10
HB0025,2024-RS,2024-02-21,Senate,S Received for Introduction,,9
HB0025,2024-RS,2024-02-21,House,H 3rd Reading:Passed 61-1-0-0-0,5233,8
HB0025,2024-RS,2024-02-20,House,H 2nd Reading:Passed,,7
HB0025,2024-RS,2024-02-19,House,H COW:Passed,,6
HB0025,2024-RS,2024-02-16,House,H Placed on General File,,5
HB0025,2024-RS,2024-02-16,House,H10 - Labor:Recommend Do Pass 6-3-0-0-0,-89,4
HB0025,2024-RS,2024-02-13,House,H Introduced and Referred to H10 - Labor 58-3-1-0-0,5054,3
HB0025,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0025,2024-RS,2023-12-21,LSO,Bill Number Assigned,,1
HB0026,2024-RS,2024-03-04,LSO,Assigned Chapter Number 10,,20
HB0026,2024-RS,2024-03-04,Governor,Governor Signed HEA No. 0007,,19
HB0026,2024-RS,2024-02-29,Senate,S President Signed HEA No. 0007,,18
HB0026,2024-RS,2024-02-28,House,H Speaker Signed HEA No. 0007,,17
HB0026,2024-RS,2024-02-28,LSO,Assigned Number HEA No. 0007,,16
HB0026,2024-RS,2024-02-28,Senate,S 3rd Reading:Passed 20-11-0-0-0,512,15
HB0026,2024-RS,2024-02-27,Senate,S 2nd Reading:Passed,,14
HB0026,2024-RS,2024-02-26,Senate,S COW:Passed,,13
HB0026,2024-RS,2024-02-23,Senate,S Placed on General File,,12
HB0026,2024-RS,2024-02-23,Senate,S01 - Judiciary:Recommend Do Pass 5-0-0-0-0,-285,11
HB0026,2024-RS,2024-02-20,Senate,S Introduced and Referred to S01 - Judiciary,,10
HB0026,2024-RS,2024-02-19,Senate,S Received for Introduction,,9
HB0026,2024-RS,2024-02-16,House,H 3rd Reading:Passed 44-17-1-0-0,5157,8
HB0026,2024-RS,2024-02-15,House,H 2nd Reading:Passed,,7
HB0026,2024-RS,2024-02-14,House,H COW:Passed,,6
HB0026,2024-RS,2024-02-14,House,H Placed on General File,,5
HB0026,2024-RS,2024-02-14,House,H01 - Judiciary:Recommend Do Pass 8-1-0-0-0,-27,4
HB0026,2024-RS,2024-02-12,House,H Introduced and Referred to H01 - Judiciary 46-15-1-0-0,5008,3
HB0026,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0026,2024-RS,2023-12-21,LSO,Bill Number Assigned,,1
HB0027,2024-RS,2024-03-04,LSO,Assigned Chapter Number 9,,20
HB0027,2024-RS,2024-03-04,Governor,Governor Signed HEA No. 0006,,19
HB0027,2024-RS,2024-02-29,Senate,S President Signed HEA No. 0006,,18
HB0027,2024-RS,2024-02-28,House,H Speaker Signed HEA No. 0006,,17
HB0027,2024-RS,2024-02-28,LSO,Assigned Number HEA No. 0006,,16
HB0027,2024-RS,2024-02-28,Senate,S 3rd Reading:Passed 21-10-0-0-0,513,15
HB0027,2024-RS,2024-02-27,Senate,S 2nd Reading:Passed,,14
HB0027,2024-RS,2024-02-26,Senate,S COW:Passed,,13
HB0027,2024-RS,2024-02-23,Senate,S Placed on General File,,12
HB0027,2024-RS,2024-02-23,Senate,S01 - Judiciary:Recommend Do Pass 5-0-0-0-0,-286,11
HB0027,2024-RS,2024-02-20,Senate,S Introduced and Referred to S01 - Judiciary,,10
HB0027,2024-RS,2024-02-19,Senate,S Received for Introduction,,9
HB0027,2024-RS,2024-02-16,House,H 3rd Reading:Passed 44-17-1-0-0,5158,8
HB0027,2024-RS,2024-02-15,House,H 2nd Reading:Passed,,7
HB0027,2024-RS,2024-02-14,House,H COW:Passed,,6
HB0027,2024-RS,2024-02-14,House,H Placed on General File,,5
HB0027,2024-RS,2024-02-14,House,H01 - Judiciary:Recommend Do Pass 8-1-0-0-0,-31,4
HB0027,2024-RS,2024-02-12,House,H Introduced and Referred to H01 - Judiciary 46-15-1-0-0,5009,3
HB0027,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0027,2024-RS,2023-12-21,LSO,Bill Number Assigned,,1
HB0028,2024-RS,2024-02-12,House,H Failed Introduction 41-19-2-0-0,5030,3
HB0028,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0028,2024-RS,2023-12-21,LSO,Bill Number Assigned,,1
HB0029,2024-RS,2024-03-15,LSO,Assigned Chapter Number 86,,24
HB0029,2024-RS,2024-03-15,Governor,Governor Signed HEA No. 0047,,23
HB0029,2024-RS,2024-03-07,Senate,S President Signed HEA No. 0047,,22
HB0029,2024-RS,2024-03-06,House,H Speaker Signed HEA No. 0047,,21
HB0029,2024-RS,2024-03-06,LSO,Assigned Number HEA No. 0047,,20
HB0029,2024-RS,2024-03-06,Senate,S 3rd Reading:Passed 26-4-1-0-0,594,19
HB0029,2024-RS,2024-03-05,Senate,S 2nd Reading:Passed,,18
HB0029,2024-RS,2024-03-04,Senate,S COW:Passed,,17
HB0029,2024-RS,2024-03-04,Senate,S Placed on General File,,16
HB0029,2024-RS,2024-03-04,Senate,S02 - Appropriations:Recommend Do Pass 3-0-2-0-0,-437,15
HB0029,2024-RS,2024-03-01,Senate,:Rerefer to S02 - Appropriations,,14
HB0029,2024-RS,2024-03-01,Senate,S01 - Judiciary:Recommend Do Pass 3-0-2-0-0,-404,13
HB0029,2024-RS,2024-02-26,Senate,S Introduced and Referred to S01 - Judiciary,,12
HB0029,2024-RS,2024-02-26,Senate,S Received for Introduction,,11
HB0029,2024-RS,2024-02-23,House,H 3rd Reading:Passed 53-9-0-0-0,5313,10
HB0029,2024-RS,2024-02-22,House,H 2nd Reading:Passed,,9
HB0029,2024-RS,2024-02-21,House,H COW:Passed,,8
HB0029,2024-RS,2024-02-20,House,H Placed on General File,,7
HB0029,2024-RS,2024-02-20,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-170,6
HB0029,2024-RS,2024-02-16,House,:Rerefer to H02 - Appropriations,,5
HB0029,2024-RS,2024-02-16,House,H01 - Judiciary:Recommend Amend and Do Pass 9-0-0-0-0,-84,4
HB0029,2024-RS,2024-02-12,House,H Introduced and Referred to H01 - Judiciary 51-9-2-0-0,5039,3
HB0029,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0029,2024-RS,2023-12-21,LSO,Bill Number Assigned,,1
HB0030,2024-RS,2024-02-28,Senate,S COW:Failed 13-18-0-0-0,523,13
HB0030,2024-RS,2024-02-28,Senate,S Placed on General File,,12
HB0030,2024-RS,2024-02-28,Senate,S01 - Judiciary:Recommend Do Pass 3-2-0-0-0,-351,11
HB0030,2024-RS,2024-02-23,Senate,S Introduced and Referred to S01 - Judiciary,,10
HB0030,2024-RS,2024-02-23,Senate,S Received for Introduction,,9
HB0030,2024-RS,2024-02-23,House,H 3rd Reading:Passed 57-5-0-0-0,5314,8
HB0030,2024-RS,2024-02-22,House,H 2nd Reading:Passed,,7
HB0030,2024-RS,2024-02-21,House,H COW:Passed,,6
HB0030,2024-RS,2024-02-20,House,H Placed on General File,,5
HB0030,2024-RS,2024-02-20,House,H01 - Judiciary:Recommend Do Pass 8-1-0-0-0,-126,4
HB0030,2024-RS,2024-02-13,House,H Introduced and Referred to H01 - Judiciary 55-6-1-0-0,5055,3
HB0030,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0030,2024-RS,2023-12-21,LSO,Bill Number Assigned,,1
HB0031,2024-RS,2024-03-07,LSO,Assigned Chapter Number 41,,20
HB0031,2024-RS,2024-03-07,Governor,Governor Signed HEA No. 0031,,19
HB0031,2024-RS,2024-03-04,Senate,S President Signed HEA No. 0031,,18
HB0031,2024-RS,2024-03-04,House,H Speaker Signed HEA No. 0031,,17
HB0031,2024-RS,2024-03-01,LSO,Assigned Number HEA No. 0031,,16
HB0031,2024-RS,2024-03-01,Senate,S 3rd Reading:Passed 30-0-1-0-0,545,15
HB0031,2024-RS,2024-02-29,Senate,S 2nd Reading:Passed,,14
HB0031,2024-RS,2024-02-28,Senate,S COW:Passed,,13
HB0031,2024-RS,2024-02-28,Senate,S Placed on General File,,12
HB0031,2024-RS,2024-02-28,Senate,S01 - Judiciary:Recommend Do Pass 5-0-0-0-0,-350,11
HB0031,2024-RS,2024-02-26,Senate,S Introduced and Referred to S01 - Judiciary,,10
HB0031,2024-RS,2024-02-26,Senate,S Received for Introduction,,9
HB0031,2024-RS,2024-02-23,House,H 3rd Reading:Passed 62-0-0-0-0,5315,8
HB0031,2024-RS,2024-02-22,House,H 2nd Reading:Passed,,7
HB0031,2024-RS,2024-02-21,House,H COW:Passed,,6
HB0031,2024-RS,2024-02-20,House,H Placed on General File,,5
HB0031,2024-RS,2024-02-20,House,H01 - Judiciary:Recommend Do Pass 9-0-0-0-0,-124,4
HB0031,2024-RS,2024-02-13,House,H Introduced and Referred to H01 - Judiciary 61-0-1-0-0,5056,3
HB0031,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0031,2024-RS,2023-12-21,LSO,Bill Number Assigned,,1
HB0032,2024-RS,2024-03-05,LSO,Assigned Chapter Number 31,,23
HB0032,2024-RS,2024-03-05,Governor,Governor Signed HEA No. 0024,,22
HB0032,2024-RS,2024-03-01,Senate,S President Signed HEA No. 0024,,21
HB0032,2024-RS,2024-03-01,House,H Speaker Signed HEA No. 0024,,20
HB0032,2024-RS,2024-03-01,LSO,Assigned Number HEA No. 0024,,19
HB0032,2024-RS,2024-02-29,House,H Concur:Passed 56-0-6-0-0,5373,18
HB0032,2024-RS,2024-02-29,House,H Received for Concurrence,,17
HB0032,2024-RS,2024-02-29,Senate,S 3rd Reading:Passed 19-9-2-0-1,537,16
HB0032,2024-RS,2024-02-28,Senate,S 3rd Reading:Laid Back,,15
HB0032,2024-RS,2024-02-27,Senate,S 2nd Reading:Passed,,14
HB0032,2024-RS,2024-02-26,Senate,S COW:Passed,,13
HB0032,2024-RS,2024-02-23,Senate,S Placed on General File,,12
HB0032,2024-RS,2024-02-23,Senate,S09 - Minerals:Recommend Do Pass 4-0-0-0-1,-298,11
HB0032,2024-RS,2024-02-20,Senate,S Introduced and Referred to S09 - Minerals,,10
HB0032,2024-RS,2024-02-19,Senate,S Received for Introduction,,9
HB0032,2024-RS,2024-02-16,House,H 3rd Reading:Passed 61-0-1-0-0,5159,8
HB0032,2024-RS,2024-02-15,House,H 2nd Reading:Passed,,7
HB0032,2024-RS,2024-02-14,House,H COW:Passed,,6
HB0032,2024-RS,2024-02-14,House,H Placed on General File,,5
HB0032,2024-RS,2024-02-14,House,H09 - Minerals:Recommend Do Pass 9-0-0-0-0,-35,4
HB0032,2024-RS,2024-02-12,House,H Introduced and Referred to H09 - Minerals 61-0-1-0-0,5010,3
HB0032,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0032,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0033,2024-RS,2024-03-05,LSO,Assigned Chapter Number 23,,24
HB0033,2024-RS,2024-03-05,Governor,Governor Signed HEA No. 0018,,23
HB0033,2024-RS,2024-03-01,Senate,S President Signed HEA No. 0018,,22
HB0033,2024-RS,2024-02-29,House,H Speaker Signed HEA No. 0018,,21
HB0033,2024-RS,2024-02-29,LSO,Assigned Number HEA No. 0018,,20
HB0033,2024-RS,2024-02-29,Senate,S 3rd Reading:Passed 29-0-2-0-0,530,19
HB0033,2024-RS,2024-02-28,Senate,S 2nd Reading:Passed,,18
HB0033,2024-RS,2024-02-27,Senate,S COW:Passed,,17
HB0033,2024-RS,2024-02-27,Senate,S Placed on General File,,16
HB0033,2024-RS,2024-02-27,Senate,S02 - Appropriations:Recommend Do Pass 3-0-2-0-0,-331,15
HB0033,2024-RS,2024-02-23,Senate,:Rerefer to S02 - Appropriations,,14
HB0033,2024-RS,2024-02-23,Senate,S09 - Minerals:Recommend Do Pass 5-0-0-0-0,-300,13
HB0033,2024-RS,2024-02-21,Senate,S Introduced and Referred to S09 - Minerals,,12
HB0033,2024-RS,2024-02-21,Senate,S Received for Introduction,,11
HB0033,2024-RS,2024-02-21,House,H 3rd Reading:Passed 49-13-0-0-0,5234,10
HB0033,2024-RS,2024-02-20,House,H 2nd Reading:Passed,,9
HB0033,2024-RS,2024-02-19,House,H COW:Passed,,8
HB0033,2024-RS,2024-02-16,House,H Placed on General File,,7
HB0033,2024-RS,2024-02-16,House,H02 - Appropriations:Recommend Do Pass 6-1-0-0-0,-59,6
HB0033,2024-RS,2024-02-14,House,:Rerefer to H02 - Appropriations,,5
HB0033,2024-RS,2024-02-14,House,H09 - Minerals:Recommend Do Pass 9-0-0-0-0,-36,4
HB0033,2024-RS,2024-02-12,House,H Introduced and Referred to H09 - Minerals 55-5-2-0-0,5017,3
HB0033,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0033,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0034,2024-RS,2024-03-05,LSO,Assigned Chapter Number 32,,22
HB0034,2024-RS,2024-03-05,Governor,Governor Signed HEA No. 0017,,21
HB0034,2024-RS,2024-03-01,Senate,S President Signed HEA No. 0017,,20
HB0034,2024-RS,2024-02-29,House,H Speaker Signed HEA No. 0017,,19
HB0034,2024-RS,2024-02-29,LSO,Assigned Number HEA No. 0017,,18
HB0034,2024-RS,2024-02-29,Senate,S 3rd Reading:Passed 29-0-2-0-0,531,17
HB0034,2024-RS,2024-02-28,Senate,S 2nd Reading:Passed,,16
HB0034,2024-RS,2024-02-27,Senate,S COW:Passed,,15
HB0034,2024-RS,2024-02-27,Senate,S Placed on General File,,14
HB0034,2024-RS,2024-02-27,Senate,S02 - Appropriations:Recommend Do Pass 4-0-1-0-0,-333,13
HB0034,2024-RS,2024-02-26,Senate,:Rerefer to S02 - Appropriations,,12
HB0034,2024-RS,2024-02-26,Senate,S09 - Minerals:Recommend Do Pass 5-0-0-0-0,-321,11
HB0034,2024-RS,2024-02-20,Senate,S Introduced and Referred to S09 - Minerals,,10
HB0034,2024-RS,2024-02-19,Senate,S Received for Introduction,,9
HB0034,2024-RS,2024-02-19,House,H 3rd Reading:Passed 61-0-1-0-0,5171,8
HB0034,2024-RS,2024-02-16,House,H 2nd Reading:Passed,,7
HB0034,2024-RS,2024-02-15,House,H COW:Passed,,6
HB0034,2024-RS,2024-02-14,House,H Placed on General File,,5
HB0034,2024-RS,2024-02-14,House,H09 - Minerals:Recommend Do Pass 9-0-0-0-0,-39,4
HB0034,2024-RS,2024-02-12,House,H Introduced and Referred to H09 - Minerals 59-1-2-0-0,5040,3
HB0034,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0034,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0035,2024-RS,2024-03-05,LSO,Assigned Chapter Number 22,,20
HB0035,2024-RS,2024-03-05,Governor,Governor Signed HEA No. 0016,,19
HB0035,2024-RS,2024-03-01,Senate,S President Signed HEA No. 0016,,18
HB0035,2024-RS,2024-02-29,House,H Speaker Signed HEA No. 0016,,17
HB0035,2024-RS,2024-02-29,LSO,Assigned Number HEA No. 0016,,16
HB0035,2024-RS,2024-02-29,Senate,S 3rd Reading:Passed 27-2-2-0-0,532,15
HB0035,2024-RS,2024-02-28,Senate,S 2nd Reading:Passed,,14
HB0035,2024-RS,2024-02-27,Senate,S COW:Passed,,13
HB0035,2024-RS,2024-02-26,Senate,S Placed on General File,,12
HB0035,2024-RS,2024-02-26,Senate,S09 - Minerals:Recommend Do Pass 5-0-0-0-0,-322,11
HB0035,2024-RS,2024-02-21,Senate,S Introduced and Referred to S09 - Minerals,,10
HB0035,2024-RS,2024-02-21,Senate,S Received for Introduction,,9
HB0035,2024-RS,2024-02-21,House,H 3rd Reading:Passed 58-4-0-0-0,5235,8
HB0035,2024-RS,2024-02-20,House,H 2nd Reading:Passed,,7
HB0035,2024-RS,2024-02-19,House,H COW:Passed,,6
HB0035,2024-RS,2024-02-16,House,H Placed on General File,,5
HB0035,2024-RS,2024-02-16,House,H09 - Minerals:Recommend Do Pass 8-0-1-0-0,-77,4
HB0035,2024-RS,2024-02-12,House,H Introduced and Referred to H09 - Minerals 59-1-2-0-0,5031,3
HB0035,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0035,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0036,2024-RS,2024-03-08,LSO,Assigned Chapter Number 69,,24
HB0036,2024-RS,2024-03-08,Governor,Governor Signed HEA No. 0042,,23
HB0036,2024-RS,2024-03-05,Senate,S President Signed HEA No. 0042,,22
HB0036,2024-RS,2024-03-05,House,H Speaker Signed HEA No. 0042,,21
HB0036,2024-RS,2024-03-05,LSO,Assigned Number HEA No. 0042,,20
HB0036,2024-RS,2024-03-05,House,H Concur:Passed 62-0-0-0-0,5425,19
HB0036,2024-RS,2024-03-04,House,H Received for Concurrence,,18
HB0036,2024-RS,2024-03-04,Senate,S 3rd Reading:Passed 23-5-3-0-0,567,17
HB0036,2024-RS,2024-03-01,Senate,S 2nd Reading:Passed,,16
HB0036,2024-RS,2024-02-29,Senate,S COW:Passed,,15
HB0036,2024-RS,2024-02-29,Senate,S Placed on General File,,14
HB0036,2024-RS,2024-02-29,Senate,S05 - Agriculture:Recommend Do Pass 6-0-0-0-0,-381,13
HB0036,2024-RS,2024-02-28,Senate,S Introduced and Referred to S05 - Agriculture,,12
HB0036,2024-RS,2024-02-28,Senate,S Received for Introduction,,11
HB0036,2024-RS,2024-02-27,House,H 3rd Reading:Passed 59-2-1-0-0,5345,10
HB0036,2024-RS,2024-02-26,House,H 2nd Reading:Passed,,9
HB0036,2024-RS,2024-02-23,House,H COW:Passed,,8
HB0036,2024-RS,2024-02-21,House,H Placed on General File,,7
HB0036,2024-RS,2024-02-21,House,H02 - Appropriations:Recommend Do Pass 4-3-0-0-0,-253,6
HB0036,2024-RS,2024-02-16,House,H01 - Judiciary:Rerefer to H02 - Appropriations,,5
HB0036,2024-RS,2024-02-16,House,H01 - Judiciary:Recommend Amend and Do Pass 7-2-0-0-0,-94,4
HB0036,2024-RS,2024-02-13,House,H Introduced and Referred to H01 - Judiciary 56-5-1-0-0,5057,3
HB0036,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0036,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0037,2024-RS,2024-02-12,House,H Failed Introduction 36-24-2-0-0,5018,3
HB0037,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0037,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0038,2024-RS,2024-02-23,House,H COW:H Did not consider for COW,,6
HB0038,2024-RS,2024-02-21,House,H Placed on General File,,5
HB0038,2024-RS,2024-02-21,House,H07 - Corporations:Recommend Amend and Do Pass 8-1-0-0-0,-256,4
HB0038,2024-RS,2024-02-12,House,H Introduced and Referred to H07 - Corporations 55-5-2-0-0,5019,3
HB0038,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0038,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0039,2024-RS,2024-02-12,House,H Failed Introduction 37-23-2-0-0,5032,3
HB0039,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0039,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0040,2024-RS,2024-03-04,LSO,Assigned Chapter Number 7,,20
HB0040,2024-RS,2024-03-04,Governor,Governor Signed HEA No. 0005,,19
HB0040,2024-RS,2024-02-29,Senate,S President Signed HEA No. 0005,,18
HB0040,2024-RS,2024-02-28,House,H Speaker Signed HEA No. 0005,,17
HB0040,2024-RS,2024-02-28,LSO,Assigned Number HEA No. 0005,,16
HB0040,2024-RS,2024-02-28,Senate,S 3rd Reading:Passed 31-0-0-0-0,514,15
HB0040,2024-RS,2024-02-27,Senate,S 2nd Reading:Passed,,14
HB0040,2024-RS,2024-02-26,Senate,S COW:Passed,,13
HB0040,2024-RS,2024-02-22,Senate,S Placed on General File,,12
HB0040,2024-RS,2024-02-22,Senate,S07 - Corporations:Recommend Do Pass 4-0-1-0-0,-269,11
HB0040,2024-RS,2024-02-20,Senate,S Introduced and Referred to S07 - Corporations,,10
HB0040,2024-RS,2024-02-19,Senate,S Received for Introduction,,9
HB0040,2024-RS,2024-02-19,House,H 3rd Reading:Passed 61-0-1-0-0,5172,8
HB0040,2024-RS,2024-02-16,House,H 2nd Reading:Passed,,7
HB0040,2024-RS,2024-02-15,House,H COW:Passed,,6
HB0040,2024-RS,2024-02-14,House,H Placed on General File,,5
HB0040,2024-RS,2024-02-14,House,H04 - Education:Recommend Do Pass 9-0-0-0-0,-47,4
HB0040,2024-RS,2024-02-12,House,H Introduced and Referred to H04 - Education 60-0-2-0-0,5033,3
HB0040,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0040,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0041,2024-RS,2024-02-12,House,H Failed Introduction 40-20-2-0-0,5034,3
HB0041,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0041,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0042,2024-RS,2024-03-05,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,6
HB0042,2024-RS,2024-02-23,House,H No report prior to CoW Cutoff,,5
HB0042,2024-RS,2024-02-20,,:Recall from Committee failed Pursuant to HR 5-6 28-33-1-0-0,5228,4
HB0042,2024-RS,2024-02-13,House,H Introduced and Referred to H07 - Corporations 61-0-1-0-0,5058,3
HB0042,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0042,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0043,2024-RS,2024-03-08,LSO,Assigned Chapter Number 68,,24
HB0043,2024-RS,2024-03-08,Governor,Governor Signed HEA No. 0039,,23
HB0043,2024-RS,2024-03-05,Senate,S President Signed HEA No. 0039,,22
HB0043,2024-RS,2024-03-05,House,H Speaker Signed HEA No. 0039,,21
HB0043,2024-RS,2024-03-05,LSO,Assigned Number HEA No. 0039,,20
HB0043,2024-RS,2024-03-05,Senate,S 3rd Reading:Passed 24-7-0-0-0,574,19
HB0043,2024-RS,2024-03-04,Senate,S 2nd Reading:Passed,,18
HB0043,2024-RS,2024-03-01,Senate,S COW:Passed,,17
HB0043,2024-RS,2024-03-01,Senate,S Placed on General File,,16
HB0043,2024-RS,2024-03-01,Senate,S02 - Appropriations:Recommend Do Pass 5-0-0-0-0,-401,15
HB0043,2024-RS,2024-02-29,Senate,:Rerefer to S02 - Appropriations,,14
HB0043,2024-RS,2024-02-29,Senate,S05 - Agriculture:Recommend Do Pass 5-1-0-0-0,-383,13
HB0043,2024-RS,2024-02-27,Senate,S Introduced and Referred to S05 - Agriculture,,12
HB0043,2024-RS,2024-02-27,Senate,S Received for Introduction,,11
HB0043,2024-RS,2024-02-27,House,H 3rd Reading:Passed 46-15-1-0-0,5346,10
HB0043,2024-RS,2024-02-26,House,H 2nd Reading:Passed,,9
HB0043,2024-RS,2024-02-23,House,H COW:Passed,,8
HB0043,2024-RS,2024-02-21,House,H Placed on General File,,7
HB0043,2024-RS,2024-02-21,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-254,6
HB0043,2024-RS,2024-02-20,House,:Rerefer to H02 - Appropriations,,5
HB0043,2024-RS,2024-02-20,House,H05 - Agriculture:Recommend Do Pass 9-0-0-0-0,-158,4
HB0043,2024-RS,2024-02-13,House,H Introduced and Referred to H05 - Agriculture 45-16-1-0-0,5059,3
HB0043,2024-RS,2024-01-24,House,H Received for Introduction,,2
HB0043,2024-RS,2024-01-03,LSO,Bill Number Assigned,,1
HB0044,2024-RS,2024-03-05,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,7
HB0044,2024-RS,2024-02-23,House,H No report prior to CoW Cutoff,,6
HB0044,2024-RS,2024-02-19,,:Recall from Committee failed Pursuant to HR 5-6 30-31-1-0-0,5174,5
HB0044,2024-RS,2024-02-19,House,H10 - Labor:Do Pass Failed 4-5-0-0-0,-112,4
HB0044,2024-RS,2024-02-13,House,H Introduced and Referred to H10 - Labor 52-9-1-0-0,5060,3
HB0044,2024-RS,2024-01-24,House,H Received for Introduction,,2
